EquationID,Equation,Result,ItemID,Context,Question,Correct_answer,Target_sentence_position,Number_of_propositions,Condition,Plausibility
x2707,782876714071665514408866575657 + 995276326597770536839084418596 = x2707,1778153040669436051247950994253,8352,The baker baked the friends the cookies when the photographer scorned the scout after the cardinal challenged the entertainer.,Did the baker bake the friends the cookies?,Yes,first,three,BenefactiveDoubleObjectConstruction,plausible
x2709,859089561063642124946221514903 + 785210332180936483733618519754 = x2709,1644299893244578608679840034657,8353,The clerk booked the tourists the room because the paymaster followed the teller and the infantryman deprecated the protagonist.,Did the clerk book the tourists the room?,Yes,first,three,BenefactiveDoubleObjectConstruction,plausible
x2710,799623721694233725749050970292 + 639058325884567054981494170377 = x2710,1438682047578800780730545140669,8353,The clerk booked the tourists the room because the paymaster followed the teller and the infantryman deprecated the protagonist.,Did the clerk book the tourists the room?,Yes,first,three,BenefactiveDoubleObjectConstruction,plausible
x2711,476061115404620477871357931822 + 240867489444073803170356731996 = x2711,716928604848694281041714663818,8353,The clerk booked the tourists the room because the paymaster followed the teller and the infantryman deprecated the protagonist.,Did the clerk book the tourists the room?,Yes,first,three,BenefactiveDoubleObjectConstruction,plausible
x2713,528251762371258577148994962515 + 681686569467113212203975087586 = x2713,1209938331838371789352970050101,8354,The chef boiled the cat the water because the propagandist overcharged the delinquent but the optometrist choked the baroness.,Did the chef boil the cat the water?,Yes,first,three,BenefactiveDoubleObjectConstruction,plausible
x2714,740455802771019599428632090909 + 593800941320163518433687768008 = x2714,1334256744091183117862319858917,8354,The chef boiled the cat the water because the propagandist overcharged the delinquent but the optometrist choked the baroness.,Did the chef boil the cat the water?,Yes,first,three,BenefactiveDoubleObjectConstruction,plausible
x2715,738930837866066244936929441142 + 990693520620655190573669934554 = x2715,1729624358486721435510599375696,8354,The chef boiled the cat the water because the propagandist overcharged the delinquent but the optometrist choked the baroness.,Did the chef boil the cat the water?,Yes,first,three,BenefactiveDoubleObjectConstruction,plausible
x2717,974518821531227562052400317915 + 774797938660925899210713057880 = x2717,1749316760192153461263113375795,8355,The architect built the family the treehouse because the bassist misquoted the draftsman when the ex-wife spooked the counterfeiter.,Did the architect build the family the treehouse?,Yes,first,three,BenefactiveDoubleObjectConstruction,plausible
x2718,312806239672978826844269769695 + 365536860441855323689422218130 = x2718,678343100114834150533691987825,8355,The architect built the family the treehouse because the bassist misquoted the draftsman when the ex-wife spooked the counterfeiter.,Did the architect build the family the treehouse?,Yes,first,three,BenefactiveDoubleObjectConstruction,plausible
x2719,188405926576759998382441075615 + 147716219357015370197658312103 = x2719,336122145933775368580099387718,8355,The architect built the family the treehouse because the bassist misquoted the draftsman when the ex-wife spooked the counterfeiter.,Did the architect build the family the treehouse?,Yes,first,three,BenefactiveDoubleObjectConstruction,plausible
x2721,429932360922297649736754710683 + 470637460780761650942859269862 = x2721,900569821703059300679613980545,8356,The uncle bought the nephew the toy because the forester bemused the scavenger after the weaver shoved the minister.,Did the uncle buy the nephew the toy?,Yes,first,three,BenefactiveDoubleObjectConstruction,plausible
x2722,442667310376840860108331592242 + 913860096223292537301193915230 = x2722,1356527406600133397409525507472,8356,The uncle bought the nephew the toy because the forester bemused the scavenger after the weaver shoved the minister.,Did the uncle buy the nephew the toy?,Yes,first,three,BenefactiveDoubleObjectConstruction,plausible
x2723,583966986564804816159583147784 + 347482878458336580833334821485 = x2723,931449865023141396992917969269,8356,The uncle bought the nephew the toy because the forester bemused the scavenger after the weaver shoved the minister.,Did the uncle buy the nephew the toy?,Yes,first,three,BenefactiveDoubleObjectConstruction,plausible
x2725,530228589099404397837522116948 + 898951771514906475867826298225 = x2725,1429180360614310873705348415173,8357,The artist carved the kids the sculpture after the minister betraied the rabbi and the wife alerted the rogue.,Did the artist carve the kids the sculpture?,Yes,first,three,BenefactiveDoubleObjectConstruction,plausible
x2726,417846462160887371353668768007 + 516031305244873306807545178144 = x2726,933877767405760678161213946151,8357,The artist carved the kids the sculpture after the minister betraied the rabbi and the wife alerted the rogue.,Did the artist carve the kids the sculpture?,Yes,first,three,BenefactiveDoubleObjectConstruction,plausible
x2727,418884876692982623802037247465 + 967564777129379138588097648253 = x2727,1386449653822361762390134895718,8357,The artist carved the kids the sculpture after the minister betraied the rabbi and the wife alerted the rogue.,Did the artist carve the kids the sculpture?,Yes,first,three,BenefactiveDoubleObjectConstruction,plausible
x2729,352435198027401793325582996169 + 725422706409348878624209533017 = x2729,1077857904436750671949792529186,8358,The cashier cashed the customer the check after the performer enraged the liberal but the minister asked the peace-lover.,Did the cashier cash the customer the check?,Yes,first,three,BenefactiveDoubleObjectConstruction,plausible
x2730,498310223781442141282212925930 + 366164604818465475904094435114 = x2730,864474828599907617186307361044,8358,The cashier cashed the customer the check after the performer enraged the liberal but the minister asked the peace-lover.,Did the cashier cash the customer the check?,Yes,first,three,BenefactiveDoubleObjectConstruction,plausible
x2731,144444788020649545208994432957 + 150931679223610572997815507177 = x2731,295376467244260118206809940134,8358,The cashier cashed the customer the check after the performer enraged the liberal but the minister asked the peace-lover.,Did the cashier cash the customer the check?,Yes,first,three,BenefactiveDoubleObjectConstruction,plausible
x2733,912036298464069445234364185304 + 856330998433796536440253814220 = x2733,1768367296897865981674617999524,8359,The boy caught the dog the ball after the watchman defeated the fortune-teller because the editor heared the treasurer.,Did the boy catch the dog the ball?,Yes,first,three,BenefactiveDoubleObjectConstruction,plausible
x2734,145044100891069400883906903654 + 331178690064911622481956610148 = x2734,476222790955981023365863513802,8359,The boy caught the dog the ball after the watchman defeated the fortune-teller because the editor heared the treasurer.,Did the boy catch the dog the ball?,Yes,first,three,BenefactiveDoubleObjectConstruction,plausible
x2735,503330231353073149526913615209 + 140666604809851678744453897538 = x2735,643996836162924828271367512747,8359,The boy caught the dog the ball after the watchman defeated the fortune-teller because the editor heared the treasurer.,Did the boy catch the dog the ball?,Yes,first,three,BenefactiveDoubleObjectConstruction,plausible
x2737,522567204941335778725994867638 + 644293782731371617244610748091 = x2737,1166860987672707395970605615729,8360,The team chartered the travelers the bus after the bear assuaged the physiologist when the courier paged the taxi-driver.,Did the team charter the travelers the bus?,Yes,first,three,BenefactiveDoubleObjectConstruction,plausible
x2738,409454519401083668343412966398 + 280712220871346064873793766903 = x2738,690166740272429733217206733301,8360,The team chartered the travelers the bus after the bear assuaged the physiologist when the courier paged the taxi-driver.,Did the team charter the travelers the bus?,Yes,first,three,BenefactiveDoubleObjectConstruction,plausible
x2739,241846838427239996975728904272 + 495756130699638456592868664323 = x2739,737602969126878453568597568595,8360,The team chartered the travelers the bus after the bear assuaged the physiologist when the courier paged the taxi-driver.,Did the team charter the travelers the bus?,Yes,first,three,BenefactiveDoubleObjectConstruction,plausible
x2741,266396607543354212262027956911 + 929642253219577493057768621700 = x2741,1196038860762931705319796578611,8361,The polygamist defeated the undergraduate and the maid cleaned the siblings the rooms but the agnostic followed the niece.,Did the maid clean the siblings the rooms?,Yes,second,three,BenefactiveDoubleObjectConstruction,plausible
x2742,569727507895636635375190318420 + 337660737909736221775241927497 = x2742,907388245805372857150432245917,8361,The polygamist defeated the undergraduate and the maid cleaned the siblings the rooms but the agnostic followed the niece.,Did the maid clean the siblings the rooms?,Yes,second,three,BenefactiveDoubleObjectConstruction,plausible
x2743,107220527932560011592949614291 + 621982214654167179898615509082 = x2743,729202742586727191491565123373,8361,The polygamist defeated the undergraduate and the maid cleaned the siblings the rooms but the agnostic followed the niece.,Did the maid clean the siblings the rooms?,Yes,second,three,BenefactiveDoubleObjectConstruction,plausible
x2745,986747789366103372435549525462 + 976880916697085317609781057764 = x2745,1963628706063188690045330583226,8362,The jogger spoted the groom and the researcher compiled the team the report when the medic defeated the weatherman.,Did the researcher compile the team the report?,Yes,second,three,BenefactiveDoubleObjectConstruction,plausible
x2746,480188602949305556305814136958 + 768103262192824239528585762802 = x2746,1248291865142129795834399899760,8362,The jogger spoted the groom and the researcher compiled the team the report when the medic defeated the weatherman.,Did the researcher compile the team the report?,Yes,second,three,BenefactiveDoubleObjectConstruction,plausible
x2747,163784855323586953836042500085 + 132144732123471126389294955309 = x2747,295929587447058080225337455394,8362,The jogger spoted the groom and the researcher compiled the team the report when the medic defeated the weatherman.,Did the researcher compile the team the report?,Yes,second,three,BenefactiveDoubleObjectConstruction,plausible
x2749,191323103741194637542629273452 + 218997935181036658954582930032 = x2749,410321038922231296497212203484,8363,The agnostic asked the analyst and the chef cooked the family the dinner because the mutineer healed the dissident.,Did the chef cook the family the dinner?,Yes,second,three,BenefactiveDoubleObjectConstruction,plausible
x2750,642686976230523597186164532505 + 865638754794998916707362344410 = x2750,1508325731025522513893526876915,8363,The agnostic asked the analyst and the chef cooked the family the dinner because the mutineer healed the dissident.,Did the chef cook the family the dinner?,Yes,second,three,BenefactiveDoubleObjectConstruction,plausible
x2751,709759390443373721001512872772 + 408898694918890799952333623748 = x2751,1118658085362264520953846496520,8363,The agnostic asked the analyst and the chef cooked the family the dinner because the mutineer healed the dissident.,Did the chef cook the family the dinner?,Yes,second,three,BenefactiveDoubleObjectConstruction,plausible
x2753,221536580903135965436415417873 + 410350037275961212470801897818 = x2753,631886618179097177907217315691,8364,The beautician invited the psychologist and the tailor cut the friend the fabric after the branch reassured the conman.,Did the tailor cut the friend the fabric?,Yes,second,three,BenefactiveDoubleObjectConstruction,plausible
x2754,512010688054038183279967141405 + 233032676461544753321868974376 = x2754,745043364515582936601836115781,8364,The beautician invited the psychologist and the tailor cut the friend the fabric after the branch reassured the conman.,Did the tailor cut the friend the fabric?,Yes,second,three,BenefactiveDoubleObjectConstruction,plausible
x2755,591758040064635298809006271369 + 953023651591021594508974165394 = x2755,1544781691655656893317980436763,8364,The beautician invited the psychologist and the tailor cut the friend the fabric after the branch reassured the conman.,Did the tailor cut the friend the fabric?,Yes,second,three,BenefactiveDoubleObjectConstruction,plausible
x2757,160682759953745210413375400980 + 497724310665417215295357073946 = x2757,658407070619162425708732474926,8365,The psychopath ruined the shoemaker but the designer designed the brother the website and the diva avoided the thug.,Did the designer design the brother the website?,Yes,second,three,BenefactiveDoubleObjectConstruction,plausible
x2758,789957655901546792505222287523 + 801226292869668621820741652442 = x2758,1591183948771215414325963939965,8365,The psychopath ruined the shoemaker but the designer designed the brother the website and the diva avoided the thug.,Did the designer design the brother the website?,Yes,second,three,BenefactiveDoubleObjectConstruction,plausible
x2759,263641058269748729673620176326 + 817317276832664329521674824182 = x2759,1080958335102413059195295000508,8365,The psychopath ruined the shoemaker but the designer designed the brother the website and the diva avoided the thug.,Did the designer design the brother the website?,Yes,second,three,BenefactiveDoubleObjectConstruction,plausible
x2761,826312916814543794906848319871 + 104449040169013844601457026118 = x2761,930761956983557639508305345989,8366,The planner overcharged the polygamist but the engineers developed the company the software when the taxi-driver astounded the paleontologist.,Did the engineers develop the company the software?,Yes,second,three,BenefactiveDoubleObjectConstruction,plausible
x2762,233328213979117917886507968411 + 558514028310841115418851403977 = x2762,791842242289959033305359372388,8366,The planner overcharged the polygamist but the engineers developed the company the software when the taxi-driver astounded the paleontologist.,Did the engineers develop the company the software?,Yes,second,three,BenefactiveDoubleObjectConstruction,plausible
x2763,499867068484065790653509940605 + 984208294551375126708546132793 = x2763,1484075363035440917362056073398,8366,The planner overcharged the polygamist but the engineers developed the company the software when the taxi-driver astounded the paleontologist.,Did the engineers develop the company the software?,Yes,second,three,BenefactiveDoubleObjectConstruction,plausible
x2765,405614989599245153565209170282 + 780586386991755535896317251175 = x2765,1186201376591000689461526421457,8367,The backstabber goaded the rival but the employee earned the colleague the bonus because the envoy flattered the outsider.,Did the employee earn the colleague the bonus?,Yes,second,three,BenefactiveDoubleObjectConstruction,plausible
x2766,147642009415824111916928724943 + 631446020405189558943438548173 = x2766,779088029821013670860367273116,8367,The backstabber goaded the rival but the employee earned the colleague the bonus because the envoy flattered the outsider.,Did the employee earn the colleague the bonus?,Yes,second,three,BenefactiveDoubleObjectConstruction,plausible
x2767,679338765033192124425890439438 + 506679913788474794260956446634 = x2767,1186018678821666918686846886072,8367,The backstabber goaded the rival but the employee earned the colleague the bonus because the envoy flattered the outsider.,Did the employee earn the colleague the bonus?,Yes,second,three,BenefactiveDoubleObjectConstruction,plausible
x2769,407188989639848260604486030404 + 345935695381744365142610236809 = x2769,753124685021592625747096267213,8368,The poser escorted the groom but the owner got the cat the toy after the capitalist swindled the midfielder.,Did the owner get the cat the toy?,Yes,second,three,BenefactiveDoubleObjectConstruction,plausible
x2770,784163566471189631760063587644 + 271249340712884392982397049071 = x2770,1055412907184074024742460636715,8368,The poser escorted the groom but the owner got the cat the toy after the capitalist swindled the midfielder.,Did the owner get the cat the toy?,Yes,second,three,BenefactiveDoubleObjectConstruction,plausible
x2771,213013531927507428869143833542 + 335522125256997815727511269762 = x2771,548535657184505244596655103304,8368,The poser escorted the groom but the owner got the cat the toy after the capitalist swindled the midfielder.,Did the owner get the cat the toy?,Yes,second,three,BenefactiveDoubleObjectConstruction,plausible
x2773,294186456767369084700571988566 + 944582681959917600297791524453 = x2773,1238769138727286684998363513019,8369,The yodeler avoided the weightlifter when the master grilled the friends the vegetables and the psychiatrist flattered the anesthesiologist.,Did the master grill the friends the vegetables?,Yes,second,three,BenefactiveDoubleObjectConstruction,plausible
x2774,837539142187386450720618255160 + 694833226281764381684968853248 = x2774,1532372368469150832405587108408,8369,The yodeler avoided the weightlifter when the master grilled the friends the vegetables and the psychiatrist flattered the anesthesiologist.,Did the master grill the friends the vegetables?,Yes,second,three,BenefactiveDoubleObjectConstruction,plausible
x2775,901117255546495368855555282439 + 163903127415196344670436077890 = x2775,1065020382961691713525991360329,8369,The yodeler avoided the weightlifter when the master grilled the friends the vegetables and the psychiatrist flattered the anesthesiologist.,Did the master grill the friends the vegetables?,Yes,second,three,BenefactiveDoubleObjectConstruction,plausible
x2777,349319885571938928457261590906 + 449656748203999105852770618827 = x2777,798976633775938034310032209733,8370,The newscaster stared the groom when the gardeners grew the community the garden but the governor tickled the niece.,Did the gardeners grow the community the garden?,Yes,second,three,BenefactiveDoubleObjectConstruction,plausible
x2778,242150843028603268218306375024 + 906176468070795401303110044181 = x2778,1148327311099398669521416419205,8370,The newscaster stared the groom when the gardeners grew the community the garden but the governor tickled the niece.,Did the gardeners grow the community the garden?,Yes,second,three,BenefactiveDoubleObjectConstruction,plausible
x2779,282470995504214021844475105118 + 323912157800180789765523818832 = x2779,606383153304394811609998923950,8370,The newscaster stared the groom when the gardeners grew the community the garden but the governor tickled the niece.,Did the gardeners grow the community the garden?,Yes,second,three,BenefactiveDoubleObjectConstruction,plausible
x2781,503326229259799561238036027620 + 157650080236783255498010794913 = x2781,660976309496582816736046822533,8371,The perpetrator cheated the parachutist when the boy knitted the patient the robe because the german advised the optimist.,Did the boy knit the patient the robe?,Yes,second,three,BenefactiveDoubleObjectConstruction,plausible
x2782,406656126385128216771883199067 + 208700206144947506288973091531 = x2782,615356332530075723060856290598,8371,The perpetrator cheated the parachutist when the boy knitted the patient the robe because the german advised the optimist.,Did the boy knit the patient the robe?,Yes,second,three,BenefactiveDoubleObjectConstruction,plausible
x2783,367376484228810053279668195034 + 295396863101108367267469882419 = x2783,662773347329918420547138077453,8371,The perpetrator cheated the parachutist when the boy knitted the patient the robe because the german advised the optimist.,Did the boy knit the patient the robe?,Yes,second,three,BenefactiveDoubleObjectConstruction,plausible
x2785,287693978098335064246654014236 + 888753589307735866404318502122 = x2785,1176447567406070930650972516358,8372,The liberal welcomed the tenor when the owner kept the dog the bone after the lecturer misleaded the analyst.,Did the owner keep the dog the bone?,Yes,second,three,BenefactiveDoubleObjectConstruction,plausible
x2786,757345205038136640181040657482 + 871478041775068889290609416359 = x2786,1628823246813205529471650073841,8372,The liberal welcomed the tenor when the owner kept the dog the bone after the lecturer misleaded the analyst.,Did the owner keep the dog the bone?,Yes,second,three,BenefactiveDoubleObjectConstruction,plausible
x2787,811449939126556396417374137389 + 205122206858700385917734638217 = x2787,1016572145985256782335108775606,8372,The liberal welcomed the tenor when the owner kept the dog the bone after the lecturer misleaded the analyst.,Did the owner keep the dog the bone?,Yes,second,three,BenefactiveDoubleObjectConstruction,plausible
x2789,799559126119248974538951762587 + 816700154255228364840414571346 = x2789,1616259280374477339379366333933,8373,The solicitor blamed the violinist because the chef made the children the cake and the jailor notified the climber.,Did the chef make the children the cake?,Yes,second,three,BenefactiveDoubleObjectConstruction,plausible
x2790,742012225182563819514790632299 + 371375494141964779747106151196 = x2790,1113387719324528599261896783495,8373,The solicitor blamed the violinist because the chef made the children the cake and the jailor notified the climber.,Did the chef make the children the cake?,Yes,second,three,BenefactiveDoubleObjectConstruction,plausible
x2791,895078551410681568808421583192 + 664591440410814485439958924568 = x2791,1559669991821496054248380507760,8373,The solicitor blamed the violinist because the chef made the children the cake and the jailor notified the climber.,Did the chef make the children the cake?,Yes,second,three,BenefactiveDoubleObjectConstruction,plausible
x2793,714816346441407597503865707718 + 629324435699052395966859618812 = x2793,1344140782140459993470725326530,8374,The postdoc raved the cowboy because the customer ordered the waiter the meal but the webmaster baffled the machinist.,Did the customer order the waiter the meal?,Yes,second,three,BenefactiveDoubleObjectConstruction,plausible
x2794,798698755202365476397696150777 + 886708342650237643840129103376 = x2794,1685407097852603120237825254153,8374,The postdoc raved the cowboy because the customer ordered the waiter the meal but the webmaster baffled the machinist.,Did the customer order the waiter the meal?,Yes,second,three,BenefactiveDoubleObjectConstruction,plausible
x2795,919830789809193487646969042653 + 315878247712394876543591657534 = x2795,1235709037521588364190560700187,8374,The postdoc raved the cowboy because the customer ordered the waiter the meal but the webmaster baffled the machinist.,Did the customer order the waiter the meal?,Yes,second,three,BenefactiveDoubleObjectConstruction,plausible
x2797,668769909800689513469759941862 + 534138819985329778779543433958 = x2797,1202908729786019292249303375820,8375,The cabbie healed the runner because the painter painted the niece the portrait when the wench begrudged the bassist.,Did the painter paint the niece the portrait?,Yes,second,three,BenefactiveDoubleObjectConstruction,plausible
x2798,660002119929634559168672599220 + 651870381442615401346888461063 = x2798,1311872501372249960515561060283,8375,The cabbie healed the runner because the painter painted the niece the portrait when the wench begrudged the bassist.,Did the painter paint the niece the portrait?,Yes,second,three,BenefactiveDoubleObjectConstruction,plausible
x2799,505591978720362228879966609297 + 160693991421567009130845628972 = x2799,666285970141929238010812238269,8375,The cabbie healed the runner because the painter painted the niece the portrait when the wench begrudged the bassist.,Did the painter paint the niece the portrait?,Yes,second,three,BenefactiveDoubleObjectConstruction,plausible
x2801,955029892663917714873487012703 + 808537754599789819772359440201 = x2801,1763567647263707534645846452904,8376,The physiologist acknowledged the accuser because the florist picked the friend the flowers after the jester repulsed the helper.,Did the florist pick the friend the flowers?,Yes,second,three,BenefactiveDoubleObjectConstruction,plausible
x2802,594631374692970295322408551651 + 324973572003063818935922790581 = x2802,919604946696034114258331342232,8376,The physiologist acknowledged the accuser because the florist picked the friend the flowers after the jester repulsed the helper.,Did the florist pick the friend the flowers?,Yes,second,three,BenefactiveDoubleObjectConstruction,plausible
x2803,218706382568544073969616785248 + 259645888825686695929874671991 = x2803,478352271394230769899491457239,8376,The physiologist acknowledged the accuser because the florist picked the friend the flowers after the jester repulsed the helper.,Did the florist pick the friend the flowers?,Yes,second,three,BenefactiveDoubleObjectConstruction,plausible
x2805,205295091651817219790529265493 + 963887983720388563502616100518 = x2805,1169183075372205783293145366011,8377,The flutist charmed the creditor after the chef prepared the guests the feast and the equestrian wounded the paymaster.,Did the chef prepare the guests the feast?,Yes,second,three,BenefactiveDoubleObjectConstruction,plausible
x2806,720036903980724088299292529747 + 263207850031144745997574253183 = x2806,983244754011868834296866782930,8377,The flutist charmed the creditor after the chef prepared the guests the feast and the equestrian wounded the paymaster.,Did the chef prepare the guests the feast?,Yes,second,three,BenefactiveDoubleObjectConstruction,plausible
x2807,971915518143768331691822527396 + 267060899278503895857997115309 = x2807,1238976417422272227549819642705,8377,The flutist charmed the creditor after the chef prepared the guests the feast and the equestrian wounded the paymaster.,Did the chef prepare the guests the feast?,Yes,second,three,BenefactiveDoubleObjectConstruction,plausible
x2809,333323189396463793427887976820 + 788149649234295431290721578086 = x2809,1121472838630759224718609554906,8378,The vagrant vexed the passenger after the landlord rented the cousin the apartment but the solicitor mortified the parishioner.,Did the landlord rent the cousin the apartment?,Yes,second,three,BenefactiveDoubleObjectConstruction,plausible
x2810,288057106353668390094590791933 + 899969743960485851151137809324 = x2810,1188026850314154241245728601257,8378,The vagrant vexed the passenger after the landlord rented the cousin the apartment but the solicitor mortified the parishioner.,Did the landlord rent the cousin the apartment?,Yes,second,three,BenefactiveDoubleObjectConstruction,plausible
x2811,184432908397263368383168561066 + 997014295394849194759873506972 = x2811,1181447203792112563143042068038,8378,The vagrant vexed the passenger after the landlord rented the cousin the apartment but the solicitor mortified the parishioner.,Did the landlord rent the cousin the apartment?,Yes,second,three,BenefactiveDoubleObjectConstruction,plausible
x2813,388906065221375456950949845437 + 214083483282006975524573806513 = x2813,602989548503382432475523651950,8379,The steward agitated the rancher after the theatergoer reserved the parents the seats because the jock deprecated the survivor.,Did the theatergoer reserve the parents the seats?,Yes,second,three,BenefactiveDoubleObjectConstruction,plausible
x2814,511189826406458661932512780998 + 460437244862411238276588924987 = x2814,971627071268869900209101705985,8379,The steward agitated the rancher after the theatergoer reserved the parents the seats because the jock deprecated the survivor.,Did the theatergoer reserve the parents the seats?,Yes,second,three,BenefactiveDoubleObjectConstruction,plausible
x2815,937215643219598383516907416312 + 367592381627140503010000864387 = x2815,1304808024846738886526908280699,8379,The steward agitated the rancher after the theatergoer reserved the parents the seats because the jock deprecated the survivor.,Did the theatergoer reserve the parents the seats?,Yes,second,three,BenefactiveDoubleObjectConstruction,plausible
x2817,548225998827100518451001195236 + 435486694449531669566477414032 = x2817,983712693276632188017478609268,8380,The wholesaler ruined the cobbler after the dad rolled the children the ball when the reception alerted the contender.,Did the dad roll the children the ball?,Yes,second,three,BenefactiveDoubleObjectConstruction,plausible
x2818,398718587542870194137291226599 + 260501264216241160184107221081 = x2818,659219851759111354321398447680,8380,The wholesaler ruined the cobbler after the dad rolled the children the ball when the reception alerted the contender.,Did the dad roll the children the ball?,Yes,second,three,BenefactiveDoubleObjectConstruction,plausible
x2819,165688030563423276346125204618 + 313300079368503263343445935133 = x2819,478988109931926539689571139751,8380,The wholesaler ruined the cobbler after the dad rolled the children the ball when the reception alerted the contender.,Did the dad roll the children the ball?,Yes,second,three,BenefactiveDoubleObjectConstruction,plausible
x2821,393450621236866776784358808135 + 716712527815258104095240662493 = x2821,1110163149052124880879599470628,8381,The carrier delighted the bassist and the oncologist challenged the archivist but the conservationist saved the squirrel the nuts.,Did the conservationist save the squirrel the nuts?,Yes,third,three,BenefactiveDoubleObjectConstruction,plausible
x2822,818756433952318461221396225916 + 472324983615340400214656195558 = x2822,1291081417567658861436052421474,8381,The carrier delighted the bassist and the oncologist challenged the archivist but the conservationist saved the squirrel the nuts.,Did the conservationist save the squirrel the nuts?,Yes,third,three,BenefactiveDoubleObjectConstruction,plausible
x2823,626588027109987634513621530069 + 623994794606303070913883227654 = x2823,1250582821716290705427504757723,8381,The carrier delighted the bassist and the oncologist challenged the archivist but the conservationist saved the squirrel the nuts.,Did the conservationist save the squirrel the nuts?,Yes,third,three,BenefactiveDoubleObjectConstruction,plausible
x2825,934249522685436472619994620556 + 924160027914858215690973609749 = x2825,1858409550600294688310968230305,8382,The linguist investigated the telemarketer and the australian smacked the manservant when the owner secured the dog the leash.,Did the owner secure the dog the leash?,Yes,third,three,BenefactiveDoubleObjectConstruction,plausible
x2826,233237717148545434073112916808 + 134286344643248609045092955785 = x2826,367524061791794043118205872593,8382,The linguist investigated the telemarketer and the australian smacked the manservant when the owner secured the dog the leash.,Did the owner secure the dog the leash?,Yes,third,three,BenefactiveDoubleObjectConstruction,plausible
x2827,237439534164468697663013416936 + 527772664992764225932240694176 = x2827,765212199157232923595254111112,8382,The linguist investigated the telemarketer and the australian smacked the manservant when the owner secured the dog the leash.,Did the owner secure the dog the leash?,Yes,third,three,BenefactiveDoubleObjectConstruction,plausible
x2829,941890166914889686260363350653 + 574334844420900786204170233208 = x2829,1516225011335790472464533583861,8383,The hypnotist visited the gastroenterologist and the censor alienated the trooper because the host set the guests the table.,Did the host set the guests the table?,Yes,third,three,BenefactiveDoubleObjectConstruction,plausible
x2830,784818674625835988454048180208 + 198856021851572093122405349380 = x2830,983674696477408081576453529588,8383,The hypnotist visited the gastroenterologist and the censor alienated the trooper because the host set the guests the table.,Did the host set the guests the table?,Yes,third,three,BenefactiveDoubleObjectConstruction,plausible
x2831,641468940124278135295313469798 + 306144999047003283999216742356 = x2831,947613939171281419294530212154,8383,The hypnotist visited the gastroenterologist and the censor alienated the trooper because the host set the guests the table.,Did the host set the guests the table?,Yes,third,three,BenefactiveDoubleObjectConstruction,plausible
x2833,106530675921522007649271775943 + 350310817230418340697548693829 = x2833,456841493151940348346820469772,8384,The equestrian poisoned the milkman and the astronaut observed the poser after the therapist shaped the patient the session.,Did the therapist shape the patient the session?,Yes,third,three,BenefactiveDoubleObjectConstruction,plausible
x2834,141486392522851586722744970879 + 875543547054593669359686205107 = x2834,1017029939577445256082431175986,8384,The equestrian poisoned the milkman and the astronaut observed the poser after the therapist shaped the patient the session.,Did the therapist shape the patient the session?,Yes,third,three,BenefactiveDoubleObjectConstruction,plausible
x2835,655543675320103108278936282964 + 109443955078680296824867337193 = x2835,764987630398783405103803620157,8384,The equestrian poisoned the milkman and the astronaut observed the poser after the therapist shaped the patient the session.,Did the therapist shape the patient the session?,Yes,third,three,BenefactiveDoubleObjectConstruction,plausible
x2837,781939466710252231675548790041 + 481946265734295005504075495818 = x2837,1263885732444547237179624285859,8385,The accuser wounded the hotelier but the housemaid quoted the academic and the illusionist stole the thief the moment.,Did the illusionist steal the thief the moment?,Yes,third,three,BenefactiveDoubleObjectConstruction,plausible
x2838,137420479273113918802655086926 + 617522522192114880693719064087 = x2838,754943001465228799496374151013,8385,The accuser wounded the hotelier but the housemaid quoted the academic and the illusionist stole the thief the moment.,Did the illusionist steal the thief the moment?,Yes,third,three,BenefactiveDoubleObjectConstruction,plausible
x2839,145793219901750719678199233001 + 731510750200154553647117190929 = x2839,877303970101905273325316423930,8385,The accuser wounded the hotelier but the housemaid quoted the academic and the illusionist stole the thief the moment.,Did the illusionist steal the thief the moment?,Yes,third,three,BenefactiveDoubleObjectConstruction,plausible
x2841,644331701176808335170909597645 + 530741514888066176621878942494 = x2841,1175073216064874511792788540139,8386,The songwriter accosted the typesetter but the goalie diagnosed the orthopedist when the guest washed the host the dishes.,Did the guest wash the host the dishes?,Yes,third,three,BenefactiveDoubleObjectConstruction,plausible
x2842,269718692086894525257233951920 + 136322360662732257324004219154 = x2842,406041052749626782581238171074,8386,The songwriter accosted the typesetter but the goalie diagnosed the orthopedist when the guest washed the host the dishes.,Did the guest wash the host the dishes?,Yes,third,three,BenefactiveDoubleObjectConstruction,plausible
x2843,579128121067277077848397162693 + 298071057064001990424735447325 = x2843,877199178131279068273132610018,8386,The songwriter accosted the typesetter but the goalie diagnosed the orthopedist when the guest washed the host the dishes.,Did the guest wash the host the dishes?,Yes,third,three,BenefactiveDoubleObjectConstruction,plausible
x2845,588091368785939449346676693965 + 210213514182912911254381537324 = x2845,798304882968852360601058231289,8387,The butler commended the lyricist but the atheist undermined the warrior because the author wrote the friend the book.,Did the author write the friend the book?,Yes,third,three,BenefactiveDoubleObjectConstruction,plausible
x2846,980989488804522807356656857380 + 842626084495918237738085239585 = x2846,1823615573300441045094742096965,8387,The butler commended the lyricist but the atheist undermined the warrior because the author wrote the friend the book.,Did the author write the friend the book?,Yes,third,three,BenefactiveDoubleObjectConstruction,plausible
