EquationID,Equation,Result,ItemID,Context,Question,Correct_answer,Target_sentence_position,Number_of_propositions,Condition,Plausibility
x2231,71177 + 90972 + 40502 = x2231,202651,8424,The jockey signaled the plaintiff and the coordinator arranged the accommodations the guest after the exporter mollified the welder.,Did the coordinator arrange the accommodations the guest?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x2233,25289 + 92561 + 98223 = x2233,216073,8425,The branch infected the lineman but the manager assembled the presentation the team and the milkman jinxed the candidate.,Did the manager assemble the presentation the team?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x2234,58937 + 25766 + 57987 = x2234,142690,8425,The branch infected the lineman but the manager assembled the presentation the team and the milkman jinxed the candidate.,Did the manager assemble the presentation the team?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x2236,65269 + 58442 + 53451 = x2236,177162,8426,The hunter ridiculed the bullfighter but the chef grilled the burger the family when the communist mollified the ex-wife.,Did the chef grill the burger the family?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x2237,13285 + 78652 + 41186 = x2237,133123,8426,The hunter ridiculed the bullfighter but the chef grilled the burger the family when the communist mollified the ex-wife.,Did the chef grill the burger the family?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x2239,13795 + 69003 + 47484 = x2239,130282,8427,The saleslady inspired the racketeer but the volunteer knit the blanket the dog because the petitioner lauded the entertainer.,Did the volunteer knit the dog the blanket?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x2240,99135 + 65211 + 95248 = x2240,259594,8427,The saleslady inspired the racketeer but the volunteer knit the blanket the dog because the petitioner lauded the entertainer.,Did the volunteer knit the dog the blanket?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x2242,38908 + 89211 + 76912 = x2242,205031,8428,The maverick challenged the thug but the student earned the scholarship the sister after the sniper presented the foreigner.,Did the student earn the scholarship the sister?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x2243,35809 + 20336 + 19166 = x2243,75311,8428,The maverick challenged the thug but the student earned the scholarship the sister after the sniper presented the foreigner.,Did the student earn the scholarship the sister?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x2245,23676 + 55420 + 23153 = x2245,102249,8429,The censor tickled the countess when the hostess served the tea the guest and the bullfighter avoided the concierge.,Did the hostess serve the tea the guest?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x2246,58676 + 16185 + 89297 = x2246,164158,8429,The censor tickled the countess when the hostess served the tea the guest and the bullfighter avoided the concierge.,Did the hostess serve the tea the guest?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x2248,73661 + 89408 + 72465 = x2248,235534,8430,The pharmacist lauded the soprano when the teacher arranged the desks the students but the newscaster dismissed the scout.,Did the teacher arrange the desks the students?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x2249,13606 + 15170 + 27797 = x2249,56573,8430,The pharmacist lauded the soprano when the teacher arranged the desks the students but the newscaster dismissed the scout.,Did the teacher arrange the desks the students?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x2251,61865 + 29980 + 50833 = x2251,142678,8431,The treasurer rejected the geographer when the carpenter assembled the dollhouse the children because the crusader investigated the maniac.,Did the carpenter assemble the dollhouse the children?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x2252,73878 + 98147 + 10729 = x2252,182754,8431,The treasurer rejected the geographer when the carpenter assembled the dollhouse the children because the crusader investigated the maniac.,Did the carpenter assemble the dollhouse the children?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x2254,25169 + 91573 + 60558 = x2254,177300,8432,The litigator contradicted the liberal when the baker baked the cookies the friends after the jailor begrudged the deacon.,Did the baker bake the cookies the friends?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x2255,33644 + 83170 + 67245 = x2255,184059,8432,The litigator contradicted the liberal when the baker baked the cookies the friends after the jailor begrudged the deacon.,Did the baker bake the cookies the friends?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x2257,60911 + 65601 + 81925 = x2257,208437,8433,The weatherman appeased the bishop because the clerk booked the room the tourists and the protagonist sighted the mapmaker.,Did the clerk book the room the tourists?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x2258,85590 + 37525 + 66732 = x2258,189847,8433,The weatherman appeased the bishop because the clerk booked the room the tourists and the protagonist sighted the mapmaker.,Did the clerk book the room the tourists?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x2260,39780 + 17929 + 41879 = x2260,99588,8434,The gnome ignored the envoy because the chef boiled the water the cat but the heretic blamed the geographer.,Did the chef boil the water the cat?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x2261,55477 + 36415 + 57972 = x2261,149864,8434,The gnome ignored the envoy because the chef boiled the water the cat but the heretic blamed the geographer.,Did the chef boil the water the cat?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x2263,97165 + 48414 + 80910 = x2263,226489,8435,The drug cheated the fanatic because the architect built the treehouse the family when the programmer hounded the deputy.,Did the architect build the treehouse the family?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x2264,68350 + 30778 + 79980 = x2264,179108,8435,The drug cheated the fanatic because the architect built the treehouse the family when the programmer hounded the deputy.,Did the architect build the treehouse the family?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x2266,30647 + 18120 + 85975 = x2266,134742,8436,The flutist sickened the bassist because the uncle bought the toy the nephew after the communist lashed the photographer.,Did the uncle buy the toy the nephew?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x2267,43119 + 70527 + 91614 = x2267,205260,8436,The flutist sickened the bassist because the uncle bought the toy the nephew after the communist lashed the photographer.,Did the uncle buy the toy the nephew?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x2269,43186 + 91305 + 64493 = x2269,198984,8437,The football delighted the caterer after the artist carved the sculpture the kids and the murderer plagiarized the sophomore.,Did the artist carve the sculpture the kids?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x2270,22703 + 11009 + 34199 = x2270,67911,8437,The football delighted the caterer after the artist carved the sculpture the kids and the murderer plagiarized the sophomore.,Did the artist carve the sculpture the kids?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x2272,56608 + 19071 + 10432 = x2272,86111,8438,The fool identified the hairdresser after the cashier cashed the check the customer but the reception noted the bidder.,Did the cashier cash the check the customer?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x2273,62950 + 71102 + 61397 = x2273,195449,8438,The fool identified the hairdresser after the cashier cashed the check the customer but the reception noted the bidder.,Did the cashier cash the check the customer?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x2275,34322 + 10127 + 93885 = x2275,138334,8439,The lecturer naged the know-it-all after the boy caught the ball the dog because the jockey presented the socialist.,Did the boy catch the ball the dog?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x2276,26437 + 18188 + 98956 = x2276,143581,8439,The lecturer naged the know-it-all after the boy caught the ball the dog because the jockey presented the socialist.,Did the boy catch the ball the dog?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x2278,68010 + 39460 + 17157 = x2278,124627,8440,The blonde isolated the usher after the team chartered the bus the travelers when the interpreter encountered the pediatrician.,Did the team charter the bus the travelers?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x2279,44553 + 22369 + 38326 = x2279,105248,8440,The blonde isolated the usher after the team chartered the bus the travelers when the interpreter encountered the pediatrician.,Did the team charter the bus the travelers?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x2281,29338 + 86738 + 32544 = x2281,148620,8441,The barkeeper infuriated the commander and the entertainer seduced the despot but the maid cleaned the rooms the siblings.,Did the maid clean the rooms the siblings?,Yes,third,three,BenefactiveDoubleObjectConstruction,implausible
x2282,76227 + 86056 + 53843 = x2282,216126,8441,The barkeeper infuriated the commander and the entertainer seduced the despot but the maid cleaned the rooms the siblings.,Did the maid clean the rooms the siblings?,Yes,third,three,BenefactiveDoubleObjectConstruction,implausible
x2284,64583 + 20442 + 13182 = x2284,98207,8442,The hero singed the sherpa and the litigator yelled the patrolman when the researcher compiled the report the team.,Did the researcher compile the report the team?,Yes,third,three,BenefactiveDoubleObjectConstruction,implausible
x2285,79481 + 99362 + 24297 = x2285,203140,8442,The hero singed the sherpa and the litigator yelled the patrolman when the researcher compiled the report the team.,Did the researcher compile the report the team?,Yes,third,three,BenefactiveDoubleObjectConstruction,implausible
x2287,51954 + 83991 + 19797 = x2287,155742,8443,The busdriver fighted the proofreader and the translator accused the venture because the chef cooked the dinner the family.,Did the chef cook the dinner the family?,Yes,third,three,BenefactiveDoubleObjectConstruction,implausible
x2288,43129 + 96190 + 88228 = x2288,227547,8443,The busdriver fighted the proofreader and the translator accused the venture because the chef cooked the dinner the family.,Did the chef cook the dinner the family?,Yes,third,three,BenefactiveDoubleObjectConstruction,implausible
x2290,23407 + 55738 + 14106 = x2290,93251,8444,The pacifist reimbursed the venture and the invader mocked the clown after the tailor cut the fabric the friend.,Did the tailor cut the fabric the friend?,Yes,third,three,BenefactiveDoubleObjectConstruction,implausible
x2291,18285 + 23781 + 45432 = x2291,87498,8444,The pacifist reimbursed the venture and the invader mocked the clown after the tailor cut the fabric the friend.,Did the tailor cut the fabric the friend?,Yes,third,three,BenefactiveDoubleObjectConstruction,implausible
x2293,88347 + 47594 + 78507 = x2293,214448,8445,The signatory targeted the delivery but the bookbinder encountered the entomologist and the designer designed the website the brother.,Did the designer design the website the brother?,Yes,third,three,BenefactiveDoubleObjectConstruction,implausible
x2294,46378 + 67828 + 45099 = x2294,159305,8445,The signatory targeted the delivery but the bookbinder encountered the entomologist and the designer designed the website the brother.,Did the designer design the website the brother?,Yes,third,three,BenefactiveDoubleObjectConstruction,implausible
x2296,12285 + 86624 + 12268 = x2296,111177,8446,The millionnaire reimbursed the girlfriend but the obstetrician rushed the administrator when the engineers developed the software the company.,Did the engineers develop the software the company?,Yes,third,three,BenefactiveDoubleObjectConstruction,implausible
x2297,60408 + 17082 + 31870 = x2297,109360,8446,The millionnaire reimbursed the girlfriend but the obstetrician rushed the administrator when the engineers developed the software the company.,Did the engineers develop the software the company?,Yes,third,three,BenefactiveDoubleObjectConstruction,implausible
x2299,36190 + 85670 + 28741 = x2299,150601,8447,The drummer encountered the grocer but the geneticist identified the cobbler because the employee earned the bonus the colleague.,Did the employee earn the bonus the colleague?,Yes,third,three,BenefactiveDoubleObjectConstruction,implausible
x2300,99099 + 80209 + 40047 = x2300,219355,8447,The drummer encountered the grocer but the geneticist identified the cobbler because the employee earned the bonus the colleague.,Did the employee earn the bonus the colleague?,Yes,third,three,BenefactiveDoubleObjectConstruction,implausible
x2302,83083 + 88437 + 89141 = x2302,260661,8448,The opponent ruined the stenographer but the panhandler perplexed the coroner after the owner got the toy the cat.,Did the owner get the toy the cat?,Yes,third,three,BenefactiveDoubleObjectConstruction,implausible
x2303,67642 + 77691 + 85797 = x2303,231130,8448,The opponent ruined the stenographer but the panhandler perplexed the coroner after the owner got the toy the cat.,Did the owner get the toy the cat?,Yes,third,three,BenefactiveDoubleObjectConstruction,implausible
x2305,41712 + 19462 + 66220 = x2305,127394,8449,The skier stared the porter when the spaniard tailgated the bodyguard and the master grilled the vegetables the friends.,Did the master grill the vegetables the friends?,Yes,third,three,BenefactiveDoubleObjectConstruction,implausible
x2306,29167 + 84753 + 13562 = x2306,127482,8449,The skier stared the porter when the spaniard tailgated the bodyguard and the master grilled the vegetables the friends.,Did the master grill the vegetables the friends?,Yes,third,three,BenefactiveDoubleObjectConstruction,implausible
x2308,95829 + 63515 + 45951 = x2308,205295,8450,The milkman wounded the landlady when the football exhausted the character but the gardeners grew the garden the community.,Did the gardeners grow the garden the community?,Yes,third,three,BenefactiveDoubleObjectConstruction,implausible
x2309,34236 + 66744 + 84536 = x2309,185516,8450,The milkman wounded the landlady when the football exhausted the character but the gardeners grew the garden the community.,Did the gardeners grow the garden the community?,Yes,third,three,BenefactiveDoubleObjectConstruction,implausible
x2311,24357 + 53246 + 58714 = x2311,136317,8451,The violinist compensated the cabinetmaker when the psychic accused the italian because the boy knitted the robe the patient.,Did the boy knit the robe the patient?,Yes,third,three,BenefactiveDoubleObjectConstruction,implausible
x2312,89072 + 79166 + 71949 = x2312,240187,8451,The violinist compensated the cabinetmaker when the psychic accused the italian because the boy knitted the robe the patient.,Did the boy knit the robe the patient?,Yes,third,three,BenefactiveDoubleObjectConstruction,implausible
x2314,15440 + 64791 + 57796 = x2314,138027,8452,The surgeon mystified the german when the suspect nominated the paleontologist after the owner kept the bone the dog.,Did the owner keep the bone the dog?,Yes,third,three,BenefactiveDoubleObjectConstruction,implausible
x2315,87672 + 99455 + 15361 = x2315,202488,8452,The surgeon mystified the german when the suspect nominated the paleontologist after the owner kept the bone the dog.,Did the owner keep the bone the dog?,Yes,third,three,BenefactiveDoubleObjectConstruction,implausible
x2317,29489 + 66442 + 49625 = x2317,145556,8453,The benefactor fighted the outsider because the percussionist awakened the cheerleader and the chef made the cake the children.,Did the chef make the cake the children?,Yes,third,three,BenefactiveDoubleObjectConstruction,implausible
x2318,65658 + 10648 + 41116 = x2318,117422,8453,The benefactor fighted the outsider because the percussionist awakened the cheerleader and the chef made the cake the children.,Did the chef make the cake the children?,Yes,third,three,BenefactiveDoubleObjectConstruction,implausible
x2320,50298 + 74413 + 33626 = x2320,158337,8454,The peace-lover related the bookbinder because the veterinarian infected the medic but the customer ordered the meal the waiter.,Did the customer order the meal the waiter?,Yes,third,three,BenefactiveDoubleObjectConstruction,implausible
x2321,18154 + 80212 + 77069 = x2321,175435,8454,The peace-lover related the bookbinder because the veterinarian infected the medic but the customer ordered the meal the waiter.,Did the customer order the meal the waiter?,Yes,third,three,BenefactiveDoubleObjectConstruction,implausible
x2323,20258 + 82134 + 84061 = x2323,186453,8455,The authorities reimbursed the coward because the organist nudged the co-worker when the painter painted the portrait the niece.,Did the painter paint the portrait the niece?,Yes,third,three,BenefactiveDoubleObjectConstruction,implausible
x2324,76960 + 75373 + 52820 = x2324,205153,8455,The authorities reimbursed the coward because the organist nudged the co-worker when the painter painted the portrait the niece.,Did the painter paint the portrait the niece?,Yes,third,three,BenefactiveDoubleObjectConstruction,implausible
x2326,30678 + 41829 + 64615 = x2326,137122,8456,The know-it-all misinformed the collaborator because the welder recognized the heiress after the florist picked the flowers the friend.,Did the florist pick the flowers the friend?,Yes,third,three,BenefactiveDoubleObjectConstruction,implausible
x2327,12892 + 14857 + 60030 = x2327,87779,8456,The know-it-all misinformed the collaborator because the welder recognized the heiress after the florist picked the flowers the friend.,Did the florist pick the flowers the friend?,Yes,third,three,BenefactiveDoubleObjectConstruction,implausible
x2329,89813 + 97508 + 84697 = x2329,272018,8457,The cartographer snubed the senior after the grandfather extoled the nobleman and the chef prepared the feast the guests.,Did the chef prepare the feast the guests?,Yes,third,three,BenefactiveDoubleObjectConstruction,implausible
x2330,33038 + 51456 + 29808 = x2330,114302,8457,The cartographer snubed the senior after the grandfather extoled the nobleman and the chef prepared the feast the guests.,Did the chef prepare the feast the guests?,Yes,third,three,BenefactiveDoubleObjectConstruction,implausible
x2332,47224 + 88055 + 67982 = x2332,203261,8458,The doomsayer undermined the baroness after the weaver rushed the conservator but the landlord rented the apartment the cousin.,Did the landlord rent the apartment the cousin?,Yes,third,three,BenefactiveDoubleObjectConstruction,implausible
x2333,71317 + 35327 + 29516 = x2333,136160,8458,The doomsayer undermined the baroness after the weaver rushed the conservator but the landlord rented the apartment the cousin.,Did the landlord rent the apartment the cousin?,Yes,third,three,BenefactiveDoubleObjectConstruction,implausible
x2335,12770 + 15734 + 75553 = x2335,104057,8459,The skater vexed the valet after the pensioner scared the usher because the theatergoer reserved the seats the parents.,Did the theatergoer reserve the seats the parents?,Yes,third,three,BenefactiveDoubleObjectConstruction,implausible
x2336,69897 + 32167 + 16610 = x2336,118674,8459,The skater vexed the valet after the pensioner scared the usher because the theatergoer reserved the seats the parents.,Did the theatergoer reserve the seats the parents?,Yes,third,three,BenefactiveDoubleObjectConstruction,implausible
x2338,21856 + 12960 + 94424 = x2338,129240,8460,The canadian fascinated the equestrian after the accuser commended the meatpacker when the dad rolled the ball the children.,Did the dad roll the ball the children?,Yes,third,three,BenefactiveDoubleObjectConstruction,implausible
x2339,31115 + 17813 + 48684 = x2339,97612,8460,The canadian fascinated the equestrian after the accuser commended the meatpacker when the dad rolled the ball the children.,Did the dad roll the ball the children?,Yes,third,three,BenefactiveDoubleObjectConstruction,implausible
x2341,64733 + 66713 + 93792 = x2341,225238,8461,The conservationist saved the nuts the squirrel and the figure-skater avoided the hippie but the psychic snubed the matador.,Did the conservationist save the nuts the squirrel?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2342,50308 + 71370 + 79866 = x2342,201544,8461,The conservationist saved the nuts the squirrel and the figure-skater avoided the hippie but the psychic snubed the matador.,Did the conservationist save the nuts the squirrel?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2344,29671 + 98307 + 96204 = x2344,224182,8462,The owner secured the leash the dog and the yodeler misquoted the cartographer when the parent defeated the hippie.,Did the owner secure the leash the dog?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2345,55838 + 72162 + 51624 = x2345,179624,8462,The owner secured the leash the dog and the yodeler misquoted the cartographer when the parent defeated the hippie.,Did the owner secure the leash the dog?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2347,68962 + 40067 + 16113 = x2347,125142,8463,The host set the table the guests and the custodian awed the optician because the entomologist humiliated the sponsor.,Did the host set the table the guests?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2348,55331 + 93040 + 41098 = x2348,189469,8463,The host set the table the guests and the custodian awed the optician because the entomologist humiliated the sponsor.,Did the host set the table the guests?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2350,49173 + 83267 + 70571 = x2350,203011,8464,The therapist shaped the session the patient and the surgeon heared the grandson after the matador betraied the fortune-teller.,Did the therapist shape the session the patient?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2351,72838 + 92350 + 62939 = x2351,228127,8464,The therapist shaped the session the patient and the surgeon heared the grandson after the matador betraied the fortune-teller.,Did the therapist shape the session the patient?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2353,81296 + 21763 + 49920 = x2353,152979,8465,The illusionist stole the moment the thief but the lithographer distressed the citizen and the neurologist awaited the orthopedist.,Did the illusionist steal the moment the thief?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2354,42064 + 51157 + 12199 = x2354,105420,8465,The illusionist stole the moment the thief but the lithographer distressed the citizen and the neurologist awaited the orthopedist.,Did the illusionist steal the moment the thief?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2356,74872 + 20833 + 79420 = x2356,175125,8466,The guest washed the dishes the host but the butler infected the user when the minister mortified the contender.,Did the guest wash the dishes the host?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2357,78407 + 29931 + 91610 = x2357,199948,8466,The guest washed the dishes the host but the butler infected the user when the minister mortified the contender.,Did the guest wash the dishes the host?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2359,87049 + 26733 + 60982 = x2359,174764,8467,The author wrote the book the friend but the mapmaker persuaded the sommelier because the passenger soothed the zealot.,Did the author write the book the friend?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2360,68944 + 95182 + 21857 = x2360,185983,8467,The author wrote the book the friend but the mapmaker persuaded the sommelier because the passenger soothed the zealot.,Did the author write the book the friend?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2362,24656 + 80765 + 77120 = x2362,182541,8468,The chef boiled the pasta the guests but the neighbor beged the typist after the workaholic saluted the collaborator.,Did the chef boil the pasta the guests?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2363,34278 + 17137 + 98701 = x2363,150116,8468,The chef boiled the pasta the guests but the neighbor beged the typist after the workaholic saluted the collaborator.,Did the chef boil the pasta the guests?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2365,72857 + 43977 + 14983 = x2365,131817,8469,The architect built the house the couple when the prima_donna awaited the butler and the watchmaker understanded the underwriter.,Did the architect build the house the couple?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2366,89565 + 51870 + 91459 = x2366,232894,8469,The architect built the house the couple when the prima_donna awaited the butler and the watchmaker understanded the underwriter.,Did the architect build the house the couple?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2368,36234 + 61076 + 81746 = x2368,179056,8470,The man cashed the check the friend when the chemist evaluated the patent but the loyalist exasperated the parent.,Did the man cash the check the friend?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2369,16784 + 33228 + 60692 = x2369,110704,8470,The man cashed the check the friend when the chemist evaluated the patent but the loyalist exasperated the parent.,Did the man cash the check the friend?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2371,71582 + 21806 + 56159 = x2371,149547,8471,The agent chartered the yacht the tourists when the doorman deceived the defender because the goalkeeper jinxed the thug.,Did the agent charter the yacht the tourists?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2372,60084 + 31035 + 32715 = x2372,123834,8471,The agent chartered the yacht the tourists when the doorman deceived the defender because the goalkeeper jinxed the thug.,Did the agent charter the yacht the tourists?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2374,94154 + 47931 + 61396 = x2374,203481,8472,The cleaner cleaned the house the parents when the gangster aggravated the go-between after the cobbler contradicted the grandson.,Did the cleaner clean the house the parents?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2375,26959 + 30085 + 39723 = x2375,96767,8472,The cleaner cleaned the house the parents when the gangster aggravated the go-between after the cobbler contradicted the grandson.,Did the cleaner clean the house the parents?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2377,14917 + 34474 + 68908 = x2377,118299,8473,The researcher compiled the report the team because the spy replaced the backstabber and the agnostic troubled the australian.,Did the researcher compile the report the team?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2378,56937 + 61751 + 76316 = x2378,195004,8473,The researcher compiled the report the team because the spy replaced the backstabber and the agnostic troubled the australian.,Did the researcher compile the report the team?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2380,66857 + 85005 + 85309 = x2380,237171,8474,The chef cooked the meal the family because the hitter investigated the conductor but the oracle enticed the busdriver.,Did the chef cook the meal the family?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2381,78279 + 69428 + 67268 = x2381,214975,8474,The chef cooked the meal the family because the hitter investigated the conductor but the oracle enticed the busdriver.,Did the chef cook the meal the family?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2383,99626 + 60368 + 75405 = x2383,235399,8475,The team cut the fruit the kids because the upholsterer scorned the showman when the mailman snubed the conservator.,Did the team cut the fruit the kids?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2384,30721 + 75740 + 50809 = x2384,157270,8475,The team cut the fruit the kids because the upholsterer scorned the showman when the mailman snubed the conservator.,Did the team cut the fruit the kids?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2386,88986 + 64492 + 76087 = x2386,229565,8476,The mechanic fixed the car the neighbor because the psychologist fancied the patriot after the grandson deprecated the proofreader.,Did the mechanic fix the car the neighbor?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2387,65258 + 45977 + 81885 = x2387,193120,8476,The mechanic fixed the car the neighbor because the psychologist fancied the patriot after the grandson deprecated the proofreader.,Did the mechanic fix the car the neighbor?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2389,14353 + 45349 + 36453 = x2389,96155,8477,The man found the book the sister after the maverick harassed the manservant and the obstetrician outraged the gallery.,Did the man find the book the sister?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2390,40681 + 34281 + 84951 = x2390,159913,8477,The man found the book the sister after the maverick harassed the manservant and the obstetrician outraged the gallery.,Did the man find the book the sister?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2392,33817 + 34721 + 16894 = x2392,85432,8478,The girl got the toy the cat after the porter disparaged the nominee but the litigator acknowledged the meatpacker.,Did the girl get the toy the cat?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2393,96519 + 98085 + 92872 = x2393,287476,8478,The girl got the toy the cat after the porter disparaged the nominee but the litigator acknowledged the meatpacker.,Did the girl get the toy the cat?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2395,20623 + 53162 + 53103 = x2395,126888,8479,The collector kept the coin the nephew after the publisher interviewed the stenographer because the toolmaker neglected the striker.,Did the collector keep the coin the nephew?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2396,79816 + 93095 + 32162 = x2396,205073,8479,The collector kept the coin the nephew after the publisher interviewed the stenographer because the toolmaker neglected the striker.,Did the collector keep the coin the nephew?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2398,95304 + 43334 + 37171 = x2398,175809,8480,The decorator set the table the clients after the motorcyclist followed the cabbie when the canadian evaluated the psychopath.,Did the decorator set the table the clients?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2399,35250 + 25566 + 85431 = x2399,146247,8480,The decorator set the table the clients after the motorcyclist followed the cabbie when the canadian evaluated the psychopath.,Did the decorator set the table the clients?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2401,28501 + 33733 + 49689 = x2401,111923,8481,The rancher investigated the sniper and the chef baked the cookies for the child but the taxpayer reimbursed the dealer.,Did the chef bake the cookies for the child?,Yes,second,three,BenefactiveFor,plausible
x2402,21581 + 18370 + 59049 = x2402,99000,8481,The rancher investigated the sniper and the chef baked the cookies for the child but the taxpayer reimbursed the dealer.,Did the chef bake the cookies for the child?,Yes,second,three,BenefactiveFor,plausible
x2404,33968 + 98634 + 45212 = x2404,177814,8482,The editor faced the hoodlum and the agent booked the flight for the traveler when the emperor naged the opportunist.,Did the agent book the flight for the traveler?,Yes,second,three,BenefactiveFor,plausible
x2405,75944 + 71628 + 13302 = x2405,160874,8482,The editor faced the hoodlum and the agent booked the flight for the traveler when the emperor naged the opportunist.,Did the agent book the flight for the traveler?,Yes,second,three,BenefactiveFor,plausible
x2407,34666 + 29417 + 58995 = x2407,123078,8483,The revolutionary mystified the rogue and the fisherman caught the fish for the kid because the storyteller begrudged the cheerleader.,Did the fisherman catch the fish for the kid?,Yes,second,three,BenefactiveFor,plausible
x2408,66896 + 35528 + 54995 = x2408,157419,8483,The revolutionary mystified the rogue and the fisherman caught the fish for the kid because the storyteller begrudged the cheerleader.,Did the fisherman catch the fish for the kid?,Yes,second,three,BenefactiveFor,plausible
x2410,48385 + 58991 + 21208 = x2410,128584,8484,The commander lashed the choreographer and the aunt bought the toy for the nephew after the midwife faced the churchgoer.,Did the aunt buy the toy for the nephew?,Yes,second,three,BenefactiveFor,plausible
x2411,69379 + 45647 + 47982 = x2411,163008,8484,The commander lashed the choreographer and the aunt bought the toy for the nephew after the midwife faced the churchgoer.,Did the aunt buy the toy for the nephew?,Yes,second,three,BenefactiveFor,plausible
x2413,41013 + 81396 + 55522 = x2413,177931,8485,The shopper victimized the bidder but the sculptor carved the sculpture for the student and the foreigner delighted the dictator.,Did the sculptor carve the sculpture for the student?,Yes,second,three,BenefactiveFor,plausible
x2414,61951 + 77410 + 99528 = x2414,238889,8485,The shopper victimized the bidder but the sculptor carved the sculpture for the student and the foreigner delighted the dictator.,Did the sculptor carve the sculpture for the student?,Yes,second,three,BenefactiveFor,plausible
