EquationID,Equation,Result,ItemID,Context,Question,Correct_answer,Target_sentence_position,Number_of_propositions,Condition,Plausibility
x499,5754708213 + 2065490404 + 7816821074 = x499,15637019691,7847,The donor esteemed the hunter but the sommelier spooked the psychologist because the floor was cleaned by the cleaner.,Was the floor cleaned by the cleaner?,Yes,third,three,Passive,plausible
x500,9712651675 + 4050566565 + 1476683461 = x500,15239901701,7847,The donor esteemed the hunter but the sommelier spooked the psychologist because the floor was cleaned by the cleaner.,Was the floor cleaned by the cleaner?,Yes,third,three,Passive,plausible
x502,7583926268 + 8520197197 + 8136749798 = x502,24240873263,7848,The heiress advised the hunter but the zoologist mentioned the chairman after the stamps were collected by the collector.,Were the stamps collected by the collector?,Yes,third,three,Passive,plausible
x503,3542534057 + 1185372085 + 9850963863 = x503,14578870005,7848,The heiress advised the hunter but the zoologist mentioned the chairman after the stamps were collected by the collector.,Were the stamps collected by the collector?,Yes,third,three,Passive,plausible
x505,6871106375 + 1453871240 + 7757748028 = x505,16082725643,7849,The cardinal isolated the entomologist when the linguist infuriated the pacifist and the meat was cut by the butcher.,Was the meat cut by the butcher?,Yes,third,three,Passive,plausible
x506,6551173275 + 2975234820 + 6976052561 = x506,16502460656,7849,The cardinal isolated the entomologist when the linguist infuriated the pacifist and the meat was cut by the butcher.,Was the meat cut by the butcher?,Yes,third,three,Passive,plausible
x508,9366700925 + 4137507341 + 9965047447 = x508,23469255713,7850,The performer excused the ophthalmologist when the hypnotist challenged the investment but the landscape was described by the writer.,Was the landscape described by the writer?,Yes,third,three,Passive,plausible
x509,3722802287 + 8755117326 + 2324764622 = x509,14802684235,7850,The performer excused the ophthalmologist when the hypnotist challenged the investment but the landscape was described by the writer.,Was the landscape described by the writer?,Yes,third,three,Passive,plausible
x511,5451271390 + 7097476180 + 4393801569 = x511,16942549139,7851,The landlady exposed the patrolman when the watchmaker deceived the maniac because the building was destroyed by the crew.,Was the building destroyed by the crew?,Yes,third,three,Passive,plausible
x512,9518961723 + 3777670389 + 7837332316 = x512,21133964428,7851,The landlady exposed the patrolman when the watchmaker deceived the maniac because the building was destroyed by the crew.,Was the building destroyed by the crew?,Yes,third,three,Passive,plausible
x514,6006965616 + 6415135978 + 3885952026 = x514,16308053620,7852,The bookbinder asked the jogger when the underwriter mortified the usurper after the house was designed by the architect.,Was the house designed by the architect?,Yes,third,three,Passive,plausible
x515,9891886871 + 4415123917 + 4115450660 = x515,18422461448,7852,The bookbinder asked the jogger when the underwriter mortified the usurper after the house was designed by the architect.,Was the house designed by the architect?,Yes,third,three,Passive,plausible
x517,2773975530 + 8986718905 + 6206157678 = x517,17966852113,7853,The gangster poked the shoemaker because the interpreter disparaged the geologist and the cart was pushed by the student.,Was the cart pushed by the student?,Yes,third,three,Passive,plausible
x518,6460010163 + 9291475665 + 9087623867 = x518,24839109695,7853,The gangster poked the shoemaker because the interpreter disparaged the geologist and the cart was pushed by the student.,Was the cart pushed by the student?,Yes,third,three,Passive,plausible
x520,5417145847 + 1597737199 + 3353448921 = x520,10368331967,7854,The steward investigated the messenger because the ex-wife flustered the cinematographer but the portrait was drawn by the artist.,Was the portrait drawn by the artist?,Yes,third,three,Passive,plausible
x521,9771114627 + 5830614873 + 1271835917 = x521,16873565417,7854,The steward investigated the messenger because the ex-wife flustered the cinematographer but the portrait was drawn by the artist.,Was the portrait drawn by the artist?,Yes,third,three,Passive,plausible
x523,5347515287 + 8992165879 + 6029627247 = x523,20369308413,7855,The dog maddened the electrician because the sommelier reassured the figure-skater when the concept was memorized by the teacher.,Was the concept memorized by the teacher?,Yes,third,three,Passive,plausible
x524,6128925175 + 5730036164 + 7919615122 = x524,19778576461,7855,The dog maddened the electrician because the sommelier reassured the figure-skater when the concept was memorized by the teacher.,Was the concept memorized by the teacher?,Yes,third,three,Passive,plausible
x526,4994965697 + 4078357398 + 4627110768 = x526,13700433863,7856,The professor enraged the sportscaster because the welder backed the courier after the metal was flattened by the blacksmith.,Was the metal flattened by the blacksmith?,Yes,third,three,Passive,plausible
x527,6245732774 + 6426962711 + 6630907547 = x527,19303603032,7856,The professor enraged the sportscaster because the welder backed the courier after the metal was flattened by the blacksmith.,Was the metal flattened by the blacksmith?,Yes,third,three,Passive,plausible
x529,1321061060 + 8465928816 + 2210880420 = x529,11997870296,7857,The candidate healed the songwriter after the landscaper screamed the hunter and the paper was folded by the artist.,Was the paper folded by the artist?,Yes,third,three,Passive,plausible
x530,8158942768 + 3839612966 + 5016076471 = x530,17014632205,7857,The candidate healed the songwriter after the landscaper screamed the hunter and the paper was folded by the artist.,Was the paper folded by the artist?,Yes,third,three,Passive,plausible
x532,6462615104 + 6682095649 + 3087310017 = x532,16232020770,7858,The restaurateur yelled the signatory after the senior fascinated the administrator but the nail was hammered by the carpenter.,Was the nail hammered by the carpenter?,Yes,third,three,Passive,plausible
x533,4175803663 + 7565978098 + 4994804202 = x533,16736585963,7858,The restaurateur yelled the signatory after the senior fascinated the administrator but the nail was hammered by the carpenter.,Was the nail hammered by the carpenter?,Yes,third,three,Passive,plausible
x535,3991401792 + 3884171577 + 9618596221 = x535,17494169590,7859,The merchant applauded the shopper after the foreigner reassured the murderer because the system was hacked by the hacker.,Was the system hacked by the hacker?,Yes,third,three,Passive,plausible
x536,3150984816 + 6058517069 + 2193512998 = x536,11403014883,7859,The merchant applauded the shopper after the foreigner reassured the murderer because the system was hacked by the hacker.,Was the system hacked by the hacker?,Yes,third,three,Passive,plausible
x538,9357161647 + 1375530592 + 5006870027 = x538,15739562266,7860,The mercenary hurted the psychiatrist after the co-worker misinformed the swindler when the wall was hit by the boxer.,Was the wall hit by the boxer?,Yes,third,three,Passive,plausible
x539,8763341866 + 7093433182 + 4387967135 = x539,20244742183,7860,The mercenary hurted the psychiatrist after the co-worker misinformed the swindler when the wall was hit by the boxer.,Was the wall hit by the boxer?,Yes,third,three,Passive,plausible
x541,2819315736 + 8698734350 + 4126011261 = x541,15644061347,7861,The ball was kicked by the player and the art hosted the doorman but the academic ignored the dean.,Was the ball kicked by the player?,Yes,first,three,Passive,plausible
x542,3281947943 + 9614650580 + 2674893079 = x542,15571491602,7861,The ball was kicked by the player and the art hosted the doorman but the academic ignored the dean.,Was the ball kicked by the player?,Yes,first,three,Passive,plausible
x544,6062371729 + 6202573314 + 3920316198 = x544,16185261241,7862,The door was knocked by the burglar and the character inspired the perpetrator when the pensioner hurted the commuter.,Was the door knocked by the burglar?,Yes,first,three,Passive,plausible
x545,5422855713 + 6425639100 + 4999518525 = x545,16848013338,7862,The door was knocked by the burglar and the character inspired the perpetrator when the pensioner hurted the commuter.,Was the door knocked by the burglar?,Yes,first,three,Passive,plausible
x547,4867127674 + 6869764885 + 2792984534 = x547,14529877093,7863,The bread was made by the baker and the encroacher infuriated the pawnbroker because the archivist targeted the smith.,Was the bread made by the baker?,Yes,first,three,Passive,plausible
x548,1294924897 + 7546260114 + 1979066426 = x548,10820251437,7863,The bread was made by the baker and the encroacher infuriated the pawnbroker because the archivist targeted the smith.,Was the bread made by the baker?,Yes,first,three,Passive,plausible
x550,3050444500 + 7816478601 + 1232906299 = x550,12099829400,7864,The metal was pounded by the blacksmith and the equestrian singed the mover after the poser poisoned the maniac.,Was the metal pounded by the blacksmith?,Yes,first,three,Passive,plausible
x551,6858798331 + 9063076953 + 6684512155 = x551,22606387439,7864,The metal was pounded by the blacksmith and the equestrian singed the mover after the poser poisoned the maniac.,Was the metal pounded by the blacksmith?,Yes,first,three,Passive,plausible
x553,7845380150 + 4528891647 + 4983765120 = x553,17358036917,7865,The cars were produced by the factory but the storyteller advised the beautician and the wholesaler observed the watchman.,Were the cars produced by the factory?,Yes,first,three,Passive,plausible
x554,4873660941 + 7188344601 + 2351516311 = x554,14413521853,7865,The cars were produced by the factory but the storyteller advised the beautician and the wholesaler observed the watchman.,Were the cars produced by the factory?,Yes,first,three,Passive,plausible
x556,8249687744 + 1662608956 + 8847858783 = x556,18760155483,7866,The environment was protected by the man but the heiress beated the machinist when the camper cheated the revolutionary.,Was the environment protected by the man?,Yes,first,three,Passive,plausible
x557,2003911514 + 6754619836 + 3149140678 = x557,11907672028,7866,The environment was protected by the man but the heiress beated the machinist when the camper cheated the revolutionary.,Was the environment protected by the man?,Yes,first,three,Passive,plausible
x559,3058315820 + 9811845658 + 8283244948 = x559,21153406426,7867,The sandbag was punched by the boxer but the ophthalmologist targeted the realtor because the forester affronted the yardman.,Was the sandbag punched by the boxer?,Yes,first,three,Passive,plausible
x560,8172845163 + 2380574649 + 7044570138 = x560,17597989950,7867,The sandbag was punched by the boxer but the ophthalmologist targeted the realtor because the forester affronted the yardman.,Was the sandbag punched by the boxer?,Yes,first,three,Passive,plausible
x562,6356977360 + 5027118603 + 2140193329 = x562,13524289292,7868,The magazine was read by the boy but the electrician mortified the goalkeeper after the parishioner distressed the concierge.,Was the magazine read by the boy?,Yes,first,three,Passive,plausible
x563,2989136481 + 8668768973 + 2054334398 = x563,13712239852,7868,The magazine was read by the boy but the electrician mortified the goalkeeper after the parishioner distressed the concierge.,Was the magazine read by the boy?,Yes,first,three,Passive,plausible
x565,9046536156 + 6324197091 + 2783783370 = x565,18154516617,7869,The wood was sawed by the carpenter when the grouch stuned the groom and the linguist challenged the sharecropper.,Was the wood sawed by the carpenter?,Yes,first,three,Passive,plausible
x566,2001085669 + 1123793845 + 8420312802 = x566,11545192316,7869,The wood was sawed by the carpenter when the grouch stuned the groom and the linguist challenged the sharecropper.,Was the wood sawed by the carpenter?,Yes,first,three,Passive,plausible
x568,5642240178 + 4699885670 + 5863316477 = x568,16205442325,7870,The life was saved by the firefighter when the reformer victimized the warrior but the sentry undermined the weaver.,Was the life saved by the firefighter?,Yes,first,three,Passive,plausible
x569,7155567305 + 5453021751 + 7118543501 = x569,19727132557,7870,The life was saved by the firefighter when the reformer victimized the warrior but the sentry undermined the weaver.,Was the life saved by the firefighter?,Yes,first,three,Passive,plausible
x571,6450256104 + 5777387425 + 3011421646 = x571,15239065175,7871,The window was shattered by the vandal when the embezzler photographed the murderer because the milkman pated the mailman.,Was the window shattered by the vandal?,Yes,first,three,Passive,plausible
x572,2257273394 + 8104003924 + 4983089554 = x572,15344366872,7871,The window was shattered by the vandal when the embezzler photographed the murderer because the milkman pated the mailman.,Was the window shattered by the vandal?,Yes,first,three,Passive,plausible
x574,8606094399 + 2641700963 + 3997952785 = x574,15245748147,7872,The sail was slashed by the pirate when the innovator avoided the bricklayer after the taxpayer commended the entomologist.,Was the sail slashed by the pirate?,Yes,first,three,Passive,plausible
x575,7417600594 + 3396575551 + 7896828729 = x575,18711004874,7872,The sail was slashed by the pirate when the innovator avoided the bricklayer after the taxpayer commended the entomologist.,Was the sail slashed by the pirate?,Yes,first,three,Passive,plausible
x577,9230081653 + 6896104526 + 1892489186 = x577,18018675365,7873,The bread was sliced by the chef because the dramatist contradicted the canadian and the procrastinator singed the bear.,Was the bread sliced by the chef?,Yes,first,three,Passive,plausible
x578,4307849090 + 5691718753 + 3325910576 = x578,13325478419,7873,The bread was sliced by the chef because the dramatist contradicted the canadian and the procrastinator singed the bear.,Was the bread sliced by the chef?,Yes,first,three,Passive,plausible
x580,7492782133 + 4347033563 + 3667894243 = x580,15507709939,7874,The toy was smashed by the child because the cowboy charmed the chairman but the wizard offended the flutist.,Was the toy smashed by the child?,Yes,first,three,Passive,plausible
x581,9887696729 + 8454780909 + 2859320419 = x581,21201798057,7874,The toy was smashed by the child because the cowboy charmed the chairman but the wizard offended the flutist.,Was the toy smashed by the child?,Yes,first,three,Passive,plausible
x583,5786676100 + 3162985044 + 1103399245 = x583,10053060389,7875,The ball was squashed by the player because the helper singed the delinquent when the interpreter defended the intruder.,Was the ball squashed by the player?,Yes,first,three,Passive,plausible
x584,5492025338 + 1642295009 + 6338370548 = x584,13472690895,7875,The ball was squashed by the player because the helper singed the delinquent when the interpreter defended the intruder.,Was the ball squashed by the player?,Yes,first,three,Passive,plausible
x586,4881187468 + 7168809763 + 3355149620 = x586,15405146851,7876,The idea was suggested by the boxer because the electrician mystified the candidate after the housemaid reimbursed the capitalist.,Was the idea suggested by the boxer?,Yes,first,three,Passive,plausible
x587,4603189458 + 1226732484 + 4949038695 = x587,10778960637,7876,The idea was suggested by the boxer because the electrician mystified the candidate after the housemaid reimbursed the capitalist.,Was the idea suggested by the boxer?,Yes,first,three,Passive,plausible
x589,5585130643 + 4802314467 + 5685943956 = x589,16073389066,7877,The class was skipped by the student after the art peeved the running and the chaplain agitated the gastroenterologist.,Was the class skipped by the student?,Yes,first,three,Passive,plausible
x590,3305956123 + 1611592986 + 3186971381 = x590,8104520490,7877,The class was skipped by the student after the art peeved the running and the chaplain agitated the gastroenterologist.,Was the class skipped by the student?,Yes,first,three,Passive,plausible
x592,1615464407 + 2025379526 + 8936548322 = x592,12577392255,7878,The canvas was touched by the artist after the realtor alerted the postdoc but the ceo baffled the violist.,Was the canvas touched by the artist?,Yes,first,three,Passive,plausible
x593,3043126656 + 3950458261 + 4318298120 = x593,11311883037,7878,The canvas was touched by the artist after the realtor alerted the postdoc but the ceo baffled the violist.,Was the canvas touched by the artist?,Yes,first,three,Passive,plausible
x595,1636490715 + 4979588817 + 4595626834 = x595,11211706366,7879,The knife was used by the chef after the soothsayer noticed the webmaster because the conman judged the outsider.,Was the knife used by the chef?,Yes,first,three,Passive,plausible
x596,7227539187 + 4169719014 + 3600369719 = x596,14997627920,7879,The knife was used by the chef after the soothsayer noticed the webmaster because the conman judged the outsider.,Was the knife used by the chef?,Yes,first,three,Passive,plausible
x598,4347399114 + 9050579017 + 4222593238 = x598,17620571369,7880,The water was wasted by the person after the minister perplexed the striker when the weaver agitated the postdoc.,Was the water wasted by the person?,Yes,first,three,Passive,plausible
x599,8629152618 + 3842061441 + 3853692147 = x599,16324906206,7880,The water was wasted by the person after the minister perplexed the striker when the weaver agitated the postdoc.,Was the water wasted by the person?,Yes,first,three,Passive,plausible
x601,3135507454 + 6798700743 + 4101407291 = x601,14035615488,7881,The ceo seduced the prosecutor and the bookshelf was assembled by the carpenter but the landlady filmed the pastor.,Was the bookshelf assembled by the carpenter?,Yes,second,three,Passive,plausible
x602,7106551102 + 7287762537 + 6966029371 = x602,21360343010,7881,The ceo seduced the prosecutor and the bookshelf was assembled by the carpenter but the landlady filmed the pastor.,Was the bookshelf assembled by the carpenter?,Yes,second,three,Passive,plausible
x604,4239613406 + 5251401548 + 1373316840 = x604,10864331794,7882,The maverick followed the machinist and the mat was bent by the instructor when the veterinarian ridiculed the lieutenant.,Was the mat bent by the instructor?,Yes,second,three,Passive,plausible
x605,5216052773 + 1293500485 + 7002159458 = x605,13511712716,7882,The maverick followed the machinist and the mat was bent by the instructor when the veterinarian ridiculed the lieutenant.,Was the mat bent by the instructor?,Yes,second,three,Passive,plausible
x607,4366947362 + 6215222506 + 4547447581 = x607,15129617449,7883,The pianist startled the shortstop and the chocolate was bitten by the child because the webmaster spoted the culprit.,Was the chocolate bitten by the child?,Yes,second,three,Passive,plausible
x608,8166145352 + 8609543029 + 8726049378 = x608,25501737759,7883,The pianist startled the shortstop and the chocolate was bitten by the child because the webmaster spoted the culprit.,Was the chocolate bitten by the child?,Yes,second,three,Passive,plausible
x610,2427407276 + 2718849512 + 6696726460 = x610,11842983248,7884,The sponsor scorned the pastor and the cocktail was blended by the bartender after the trendsetter mocked the matador.,Was the cocktail blended by the bartender?,Yes,second,three,Passive,plausible
x611,2249182002 + 5886781300 + 1194795752 = x611,9330759054,7884,The sponsor scorned the pastor and the cocktail was blended by the bartender after the trendsetter mocked the matador.,Was the cocktail blended by the bartender?,Yes,second,three,Passive,plausible
x613,2663866382 + 4576906784 + 9291298976 = x613,16532072142,7885,The stonecutter observed the rabbi but the statue was carved by the girl and the rancher faced the maverick.,Was the statue carved by the girl?,Yes,second,three,Passive,plausible
x614,8487608105 + 2819847103 + 4933265158 = x614,16240720366,7885,The stonecutter observed the rabbi but the statue was carved by the girl and the rancher faced the maverick.,Was the statue carved by the girl?,Yes,second,three,Passive,plausible
x616,4570511888 + 9801204678 + 8225035132 = x616,22596751698,7886,The protestor reassured the broker but the onions were chopped by the chef when the flutist healed the polygamist.,Were the onions chopped by the chef?,Yes,second,three,Passive,plausible
x617,3204167977 + 3672708708 + 9281991816 = x617,16158868501,7886,The protestor reassured the broker but the onions were chopped by the chef when the flutist healed the polygamist.,Were the onions chopped by the chef?,Yes,second,three,Passive,plausible
x619,5629881532 + 4497712815 + 2476126438 = x619,12603720785,7887,The statistician cited the neighbor but the windows were cleaned by the cleaner because the american reimbursed the mutineer.,Were the windows cleaned by the cleaner?,Yes,second,three,Passive,plausible
x620,2302957327 + 6782110608 + 5708130278 = x620,14793198213,7887,The statistician cited the neighbor but the windows were cleaned by the cleaner because the american reimbursed the mutineer.,Were the windows cleaned by the cleaner?,Yes,second,three,Passive,plausible
x622,9581401312 + 6515361598 + 2907835431 = x622,19004598341,7888,The reception victimized the rancher but the coins were collected by the collector after the vagrant scared the chancellor.,Were the coins collected by the collector?,Yes,second,three,Passive,plausible
x623,3438258501 + 4465375665 + 7202043253 = x623,15105677419,7888,The reception victimized the rancher but the coins were collected by the collector after the vagrant scared the chancellor.,Were the coins collected by the collector?,Yes,second,three,Passive,plausible
x625,1290575860 + 5241837573 + 5723056165 = x625,12255469598,7889,The scoundrel rejected the steelworker when the fabric was cut by the tailor and the missionary advised the chancellor.,Was the fabric cut by the tailor?,Yes,second,three,Passive,plausible
x626,4159238192 + 1960790169 + 9247988284 = x626,15368016645,7889,The scoundrel rejected the steelworker when the fabric was cut by the tailor and the missionary advised the chancellor.,Was the fabric cut by the tailor?,Yes,second,three,Passive,plausible
x628,6563511458 + 5172972553 + 9459841550 = x628,21196325561,7890,The canadian dazzled the henchman when the monument was described by the guide but the watchman quoted the scout.,Was the monument described by the guide?,Yes,second,three,Passive,plausible
x629,5085816218 + 6436649229 + 7296323306 = x629,18818788753,7890,The canadian dazzled the henchman when the monument was described by the guide but the watchman quoted the scout.,Was the monument described by the guide?,Yes,second,three,Passive,plausible
x631,9934266020 + 5765160057 + 2043314288 = x631,17742740365,7891,The quarterback nominated the upholsterer when the building was destroyed by the crew because the reverent strangled the violist.,Was the building destroyed by the crew?,Yes,second,three,Passive,plausible
x632,5137376817 + 2754483513 + 7953681509 = x632,15845541839,7891,The quarterback nominated the upholsterer when the building was destroyed by the crew because the reverent strangled the violist.,Was the building destroyed by the crew?,Yes,second,three,Passive,plausible
x634,9290367685 + 5681117740 + 1164733050 = x634,16136218475,7892,The donor diagnosed the niece when the logo was designed by the designer after the academic betraied the spokesman.,Was the logo designed by the designer?,Yes,second,three,Passive,plausible
x635,8432585912 + 5479211558 + 2901245481 = x635,16813042951,7892,The donor diagnosed the niece when the logo was designed by the designer after the academic betraied the spokesman.,Was the logo designed by the designer?,Yes,second,three,Passive,plausible
x637,2639631619 + 9141706093 + 8759757310 = x637,20541095022,7893,The consultant appeased the custodian because the button was pushed by the student and the pastor respected the wholesaler.,Was the button pushed by the student?,Yes,second,three,Passive,plausible
x638,1168686520 + 5008578180 + 4259275877 = x638,10436540577,7893,The consultant appeased the custodian because the button was pushed by the student and the pastor respected the wholesaler.,Was the button pushed by the student?,Yes,second,three,Passive,plausible
x640,5622375200 + 7670400975 + 5533235230 = x640,18826011405,7894,The scout baffled the prima_donna because the landscape was drawn by the artist but the gallery avoided the renegade.,Was the landscape drawn by the artist?,Yes,second,three,Passive,plausible
x641,7448778863 + 2655598840 + 7072359091 = x641,17176736794,7894,The scout baffled the prima_donna because the landscape was drawn by the artist but the gallery avoided the renegade.,Was the landscape drawn by the artist?,Yes,second,three,Passive,plausible
x643,9125037504 + 6641042127 + 8492878273 = x643,24258957904,7895,The impostor exhausted the landscaper because the lines were memorized by the boy when the goalie disparaged the doorman.,Were the lines memorized by the boy?,Yes,second,three,Passive,plausible
x644,7906114879 + 7671851946 + 7390750180 = x644,22968717005,7895,The impostor exhausted the landscaper because the lines were memorized by the boy when the goalie disparaged the doorman.,Were the lines memorized by the boy?,Yes,second,three,Passive,plausible
x646,3859338620 + 4835317604 + 3816447680 = x646,12511103904,7896,The heretic infected the rustler because the plate was flattened by the ironworker after the foreman fighted the pastor.,Was the plate flattened by the ironworker?,Yes,second,three,Passive,plausible
x647,2445490468 + 5812701742 + 9216443134 = x647,17474635344,7896,The heretic infected the rustler because the plate was flattened by the ironworker after the foreman fighted the pastor.,Was the plate flattened by the ironworker?,Yes,second,three,Passive,plausible
x649,7934297790 + 2783607435 + 1663047879 = x649,12380953104,7897,The drug advised the renegade after the crane was folded by the artist and the survivor escorted the exporter.,Was the crane folded by the artist?,Yes,second,three,Passive,plausible
x650,8485392345 + 2940357027 + 8599142403 = x650,20024891775,7897,The drug advised the renegade after the crane was folded by the artist and the survivor escorted the exporter.,Was the crane folded by the artist?,Yes,second,three,Passive,plausible
x652,3478601567 + 8107905477 + 3781697161 = x652,15368204205,7898,The reverent fancied the percussionist after the metal was hammered by the blacksmith but the conservator enraged the novelist.,Was the metal hammered by the blacksmith?,Yes,second,three,Passive,plausible
x653,3070287302 + 5771543026 + 9813260500 = x653,18655090828,7898,The reverent fancied the percussionist after the metal was hammered by the blacksmith but the conservator enraged the novelist.,Was the metal hammered by the blacksmith?,Yes,second,three,Passive,plausible
x655,9344127599 + 5165203543 + 9045965115 = x655,23555296257,7899,The goalkeeper approved the teller after the computer was hacked by the kid because the innovator bullied the citizen.,Was the computer hacked by the kid?,Yes,second,three,Passive,plausible
x656,3059374101 + 5473052563 + 6155419667 = x656,14687846331,7899,The goalkeeper approved the teller after the computer was hacked by the kid because the innovator bullied the citizen.,Was the computer hacked by the kid?,Yes,second,three,Passive,plausible
x658,6365922975 + 5853071688 + 2250759549 = x658,14469754212,7900,The wrestler soothed the informer after the bag was hit by the lady when the pacifist suspected the newscaster.,Was the bag hit by the lady?,Yes,second,three,Passive,plausible
x659,6795979000 + 9092867511 + 3425244692 = x659,19314091203,7900,The wrestler soothed the informer after the bag was hit by the lady when the pacifist suspected the newscaster.,Was the bag hit by the lady?,Yes,second,three,Passive,plausible
x661,6041966778 + 7404563317 + 9741108928 = x661,23187639023,7901,The hitter mentioned the toymaker and the zealot dazzled the creditor but the door was kicked by the guy.,Was the door kicked by the guy?,Yes,third,three,Passive,plausible
x662,6336925194 + 2715491829 + 9731725081 = x662,18784142104,7901,The hitter mentioned the toymaker and the zealot dazzled the creditor but the door was kicked by the guy.,Was the door kicked by the guy?,Yes,third,three,Passive,plausible
x664,3768143334 + 8508715486 + 8817955790 = x664,21094814610,7902,The fortune-teller saluted the lineman and the restaurateur humiliated the running when the door was knocked by the student.,Was the door knocked by the student?,Yes,third,three,Passive,plausible
x665,3515785750 + 2367270208 + 3870556077 = x665,9753612035,7902,The fortune-teller saluted the lineman and the restaurateur humiliated the running when the door was knocked by the student.,Was the door knocked by the student?,Yes,third,three,Passive,plausible
x667,4534312781 + 4305440606 + 1962517928 = x667,10802271315,7903,The know-it-all cheated the meteorologist and the hitter filmed the agnostic because the cake was made by the baker.,Was the cake made by the baker?,Yes,third,three,Passive,plausible
x668,2661309138 + 6955632994 + 2143790233 = x668,11760732365,7903,The know-it-all cheated the meteorologist and the hitter filmed the agnostic because the cake was made by the baker.,Was the cake made by the baker?,Yes,third,three,Passive,plausible
x670,5790846731 + 6146828723 + 1808438172 = x670,13746113626,7904,The leper entertained the shrink and the skater harassed the conman after the metal was pounded by the worker.,Was the metal pounded by the worker?,Yes,third,three,Passive,plausible
x671,7946911537 + 6345764856 + 6658585023 = x671,20951261416,7904,The leper entertained the shrink and the skater harassed the conman after the metal was pounded by the worker.,Was the metal pounded by the worker?,Yes,third,three,Passive,plausible
x673,3694476434 + 3444368335 + 8725874991 = x673,15864719760,7905,The defender avoided the bride but the leper ridiculed the chiseler and the smartphones were produced by the factory.,Were the smartphones produced by the factory?,Yes,third,three,Passive,plausible
x674,5102892614 + 7476035485 + 3033545588 = x674,15612473687,7905,The defender avoided the bride but the leper ridiculed the chiseler and the smartphones were produced by the factory.,Were the smartphones produced by the factory?,Yes,third,three,Passive,plausible
x676,5801279640 + 7971564304 + 2908720899 = x676,16681564843,7906,The bachelor enraged the gnome but the opponent applauded the runner when the building was protected by the soldiers.,Was the building protected by the soldiers?,Yes,third,three,Passive,plausible
x677,7915550993 + 8804154459 + 2405215166 = x677,19124920618,7906,The bachelor enraged the gnome but the opponent applauded the runner when the building was protected by the soldiers.,Was the building protected by the soldiers?,Yes,third,three,Passive,plausible
x679,7767448467 + 6725746018 + 5333415187 = x679,19826609672,7907,The homeless outraged the crusader but the busdriver shoved the mapmaker because the locker was punched by the boxer.,Was the locker punched by the boxer?,Yes,third,three,Passive,plausible
x680,7696203836 + 9532673914 + 7702811907 = x680,24931689657,7907,The homeless outraged the crusader but the busdriver shoved the mapmaker because the locker was punched by the boxer.,Was the locker punched by the boxer?,Yes,third,three,Passive,plausible
x682,5541025052 + 3111446434 + 4555788178 = x682,13208259664,7908,The delinquent yelled the smith but the chaplain provoked the lunatic after the kid was rescued by the student.,Was the kid rescued by the student?,Yes,third,three,Passive,plausible
x683,2078510510 + 6450365307 + 4834107400 = x683,13362983217,7908,The delinquent yelled the smith but the chaplain provoked the lunatic after the kid was rescued by the student.,Was the kid rescued by the student?,Yes,third,three,Passive,plausible
x685,2395748085 + 6031704965 + 1943285450 = x685,10370738500,7909,The gnome nudged the plaintiff when the underwriter remembered the drug and the timber was sawed by the carpenter.,Was the timber sawed by the carpenter?,Yes,third,three,Passive,plausible
x686,4142434353 + 6289940450 + 4337923037 = x686,14770297840,7909,The gnome nudged the plaintiff when the underwriter remembered the drug and the timber was sawed by the carpenter.,Was the timber sawed by the carpenter?,Yes,third,three,Passive,plausible
x688,7903311259 + 1709652026 + 8549306982 = x688,18162270267,7910,The miner astounded the signatory when the clarinetist inspired the gambler but the money was saved by the firefighter.,Was the money saved by the firefighter?,Yes,third,three,Passive,plausible
x689,7004751949 + 8657788907 + 1354096235 = x689,17016637091,7910,The miner astounded the signatory when the clarinetist inspired the gambler but the money was saved by the firefighter.,Was the money saved by the firefighter?,Yes,third,three,Passive,plausible
x691,9454200540 + 4679832729 + 8625692551 = x691,22759725820,7911,The administrator humiliated the lieutenant when the commoner mentioned the matador because the window was shattered by the vandals.,Was the window shattered by the vandals?,Yes,third,three,Passive,plausible
x692,8566437640 + 1144053026 + 2033821422 = x692,11744312088,7911,The administrator humiliated the lieutenant when the commoner mentioned the matador because the window was shattered by the vandals.,Was the window shattered by the vandals?,Yes,third,three,Passive,plausible
x694,2687117308 + 4521320566 + 5595843011 = x694,12804280885,7912,The concierge followed the user when the golfer beated the custodian after the sail was slashed by the pirate.,Was the sail slashed by the pirate?,Yes,third,three,Passive,plausible
x695,9127723182 + 9047336131 + 8381692226 = x695,26556751539,7912,The concierge followed the user when the golfer beated the custodian after the sail was slashed by the pirate.,Was the sail slashed by the pirate?,Yes,third,three,Passive,plausible
x697,3074410613 + 7062321816 + 4820932362 = x697,14957664791,7913,The surfer invited the flora because the buyer interviewed the plaintiff and the tomato was sliced by the chef.,Was the tomato sliced by the chef?,Yes,third,three,Passive,plausible
x698,5884304649 + 9882736072 + 6808818577 = x698,22575859298,7913,The surfer invited the flora because the buyer interviewed the plaintiff and the tomato was sliced by the chef.,Was the tomato sliced by the chef?,Yes,third,three,Passive,plausible
x700,1384623256 + 4191742190 + 6174724604 = x700,11751090050,7914,The usurper advised the juror because the runner visited the commentator but the toy car was smashed by the child.,Was the toy car smashed by the child?,Yes,third,three,Passive,plausible
x701,5102826186 + 8461563029 + 1971496823 = x701,15535886038,7914,The usurper advised the juror because the runner visited the commentator but the toy car was smashed by the child.,Was the toy car smashed by the child?,Yes,third,three,Passive,plausible
