EquationID,Equation,Result,ItemID,Context,Question,Correct_answer,Target_sentence_position,Number_of_propositions,Condition,Plausibility
x947,837481435449035552288999286374 + 238386060046198432342150605403 + 983480210124117617382639831000 = x947,2059347705619351602013789722777,7996,The manager was suggested by the policy because the petitioner provoked the capitalist after the executive enraged the governor.,Was the manager suggested by the policy?,Yes,first,three,Passive,implausible
x949,201883527062765553169124854428 + 417689202670534548129196562687 + 732609717144256505419976063837 = x949,1352182446877556606718297480952,7997,The student was skipped by the party after the forester avoided the fortune-teller and the respondent contradicted the protagonist.,Was the student skipped by the party?,Yes,first,three,Passive,implausible
x950,978773363620990061350676228724 + 701983551470401347403190356107 + 717452545716309769532488892601 = x950,2398209460807701178286355477432,7997,The student was skipped by the party after the forester avoided the fortune-teller and the respondent contradicted the protagonist.,Was the student skipped by the party?,Yes,first,three,Passive,implausible
x952,824005215088156276159313327932 + 667843860541871417693475475194 + 610662445082563016678145657634 = x952,2102511520712590710530934460760,7998,The artist was touched by the canvas after the insider mystified the intermediary but the veteran escorted the pharmacist.,Was the artist touched by the canvas?,Yes,first,three,Passive,implausible
x953,298443828889315226258227532390 + 605349141901923398891500742112 + 692828570061086807828886853067 = x953,1596621540852325432978615127569,7998,The artist was touched by the canvas after the insider mystified the intermediary but the veteran escorted the pharmacist.,Was the artist touched by the canvas?,Yes,first,three,Passive,implausible
x955,366469172041072963896075109593 + 323531510511800599680075402584 + 782055580448877749773167956238 = x955,1472056263001751313349318468415,7999,The chef was used by the blender after the agnostic recognized the regular because the photographer entertained the choreographer.,Was the chef used by the blender?,Yes,first,three,Passive,implausible
x956,714713120594345886167097856820 + 328525938988950474290170400842 + 404386462133672735759377551750 = x956,1447625521716969096216645809412,7999,The chef was used by the blender after the agnostic recognized the regular because the photographer entertained the choreographer.,Was the chef used by the blender?,Yes,first,three,Passive,implausible
x958,854702551472147958314813107420 + 677344297230042496376240326149 + 394585305781430439882434627692 = x958,1926632154483620894573488061261,8000,The person was wasted by the ricity after the conservator cited the extremist when the respondent introduced the finn.,Was the person wasted by the ricity?,Yes,first,three,Passive,implausible
x959,923769099177558735525560554036 + 206783420797946941005209595107 + 824549449755785432072143531048 = x959,1955101969731291108602913680191,8000,The person was wasted by the ricity after the conservator cited the extremist when the respondent introduced the finn.,Was the person wasted by the ricity?,Yes,first,three,Passive,implausible
x961,676395606699278983810613887060 + 818234262296635542916734380809 + 584790116339704727677715918236 = x961,2079419985335619254405064186105,8001,The higher-ups dazzled the chief and the manager allocated the employees the tasks but the intruder investigated the parachutist.,Did the manager allocate the employees the tasks?,Yes,second,three,DoubleObjectConstruction,plausible
x962,128379405433502495312412804081 + 387746308496654675702520635127 + 876405788821593939843603846083 = x962,1392531502751751110858537285291,8001,The higher-ups dazzled the chief and the manager allocated the employees the tasks but the intruder investigated the parachutist.,Did the manager allocate the employees the tasks?,Yes,second,three,DoubleObjectConstruction,plausible
x964,385865846959460684482112519697 + 922508020275131286399265558695 + 759885647338035393892140700045 = x964,2068259514572627364773518778437,8002,The scout awakened the figure-skater and the lady assigned the assistant the project when the bassist befuddled the dictator.,Did the lady assign the assistant the project?,Yes,second,three,DoubleObjectConstruction,plausible
x965,481804054022996772048308044454 + 799695110034418640788177342949 + 587451886032432011447699452997 = x965,1868951050089847424284184840400,8002,The scout awakened the figure-skater and the lady assigned the assistant the project when the bassist befuddled the dictator.,Did the lady assign the assistant the project?,Yes,second,three,DoubleObjectConstruction,plausible
x967,669722982669726070428055899212 + 531677737979514997001265890432 + 563911543592574573899499879917 = x967,1765312264241815641328821669561,8003,The panhandler chastised the sportscaster and the committee awarded the athlete the trophy because the steelworker esteemed the german.,Did the committee award the athlete the trophy?,Yes,second,three,DoubleObjectConstruction,plausible
x968,876409525557345612940290001716 + 739136843963630219304926016573 + 853903007534944578381499343837 = x968,2469449377055920410626715362126,8003,The panhandler chastised the sportscaster and the committee awarded the athlete the trophy because the steelworker esteemed the german.,Did the committee award the athlete the trophy?,Yes,second,three,DoubleObjectConstruction,plausible
x970,993427466082472189309003477189 + 971226363083669795919487863749 + 645892066572041868819442575723 = x970,2610545895738183854047933916661,8004,The leper identified the authorities and the boy brought the friend the souvenir after the drummer commended the hairdresser.,Did the boy bring the friend the souvenir?,Yes,second,three,DoubleObjectConstruction,plausible
x971,694063965283963538422296472441 + 966231919448706681953280659252 + 668721847503714561535386357517 = x971,2329017732236384781910963489210,8004,The leper identified the authorities and the boy brought the friend the souvenir after the drummer commended the hairdresser.,Did the boy bring the friend the souvenir?,Yes,second,three,DoubleObjectConstruction,plausible
x973,536658493272522316202510495656 + 200870407248455346896648864685 + 116812212215049233938101601209 = x973,854341112736026897037260961550,8005,The scavenger quized the jester but the colleague emailed the team the agenda and the baroness alienated the quarterback.,Did the colleague email the team the agenda?,Yes,second,three,DoubleObjectConstruction,plausible
x974,646355793319663291196757119378 + 941360960713764606023554691190 + 133656577742472688350426979390 = x974,1721373331775900585570738789958,8005,The scavenger quized the jester but the colleague emailed the team the agenda and the baroness alienated the quarterback.,Did the colleague email the team the agenda?,Yes,second,three,DoubleObjectConstruction,plausible
x976,240390427893244532231432785959 + 612160542521014304468532473464 + 924752483388647720130577510447 = x976,1777303453802906556830542769870,8006,The peddler awaited the poser but the company extended the client the extension when the plaintiff mortified the academic.,Did the company extend the client the extension?,Yes,second,three,DoubleObjectConstruction,plausible
x977,434546456887614008880277813975 + 323303962323230506375355320734 + 969397576311676406155483101025 = x977,1727247995522520921411116235734,8006,The peddler awaited the poser but the company extended the client the extension when the plaintiff mortified the academic.,Did the company extend the client the extension?,Yes,second,three,DoubleObjectConstruction,plausible
x979,914751448083772056830554862295 + 606359821284258565819784014245 + 605033419060136500737373960548 = x979,2126144688428167123387712837088,8007,The entertainer mollified the violist but the secretary faxed the supervisor the document because the deacon isolated the rival.,Did the secretary fax the supervisor the document?,Yes,second,three,DoubleObjectConstruction,plausible
x980,375073220526660235974178969973 + 314154163566065474858143064529 + 241334937252756345595505585345 = x980,930562321345482056427827619847,8007,The entertainer mollified the violist but the secretary faxed the supervisor the document because the deacon isolated the rival.,Did the secretary fax the supervisor the document?,Yes,second,three,DoubleObjectConstruction,plausible
x982,447678663246601696413845206326 + 879781962294870854481689511045 + 579408274628115926349407771641 = x982,1906868900169588477244942489012,8008,The peace-lover vexed the salesman but the student fed the ducks the meal after the chancellor maddened the hippie.,Did the student feed the ducks the meal?,Yes,second,three,DoubleObjectConstruction,plausible
x983,591756540010999377896782680482 + 201666858591038608390535927791 + 907013778586416713129772063991 = x983,1700437177188454699417090672264,8008,The peace-lover vexed the salesman but the student fed the ducks the meal after the chancellor maddened the hippie.,Did the student feed the ducks the meal?,Yes,second,three,DoubleObjectConstruction,plausible
x985,553068165917854907666814036681 + 874792626343828190639107681935 + 986495467323204788862471502799 = x985,2414356259584887887168393221415,8009,The administrator exposed the screenwriter when the coworker forwarded the client the email and the minister provoked the emperor.,Did the coworker forward the client the email?,Yes,second,three,DoubleObjectConstruction,plausible
x986,265377991246930821390338010480 + 137490547150425504492126829109 + 414253917447525108368545094779 = x986,817122455844881434251009934368,8009,The administrator exposed the screenwriter when the coworker forwarded the client the email and the minister provoked the emperor.,Did the coworker forward the client the email?,Yes,second,three,DoubleObjectConstruction,plausible
x988,257846621216298104610423569976 + 539127720133350382017673713922 + 241415015505108533719887691435 = x988,1038389356854757020347984975333,8010,The defender wounded the mailman when the employee gave the sister the book but the patrolman shoved the higher-ups.,Did the employee give the sister the book?,Yes,second,three,DoubleObjectConstruction,plausible
x989,514841031383026542253964323130 + 344188963616592320638936376951 + 921809195863855071827011153156 = x989,1780839190863473934719911853237,8010,The defender wounded the mailman when the employee gave the sister the book but the patrolman shoved the higher-ups.,Did the employee give the sister the book?,Yes,second,three,DoubleObjectConstruction,plausible
x991,404988546323840272161800517877 + 398026870011173310902570341393 + 418710396355347626376818176298 = x991,1221725812690361209441189035568,8011,The herder charmed the capitalist when the foundation granted the organization the funding because the dean bemused the shrink.,Did the foundation grant the organization the funding?,Yes,second,three,DoubleObjectConstruction,plausible
x992,186926774852176537870971464120 + 547927238370321440364120305162 + 219592205946343623957586198523 = x992,954446219168841602192677967805,8011,The herder charmed the capitalist when the foundation granted the organization the funding because the dean bemused the shrink.,Did the foundation grant the organization the funding?,Yes,second,three,DoubleObjectConstruction,plausible
x994,934490970327605260133040358523 + 153777204187724151612667188124 + 765927136566634931102298714474 = x994,1854195311081964342848006261121,8012,The gambler challenged the housemaid when the waiter handed the customer the menu after the minister perplexed the healer.,Did the waiter hand the customer the menu?,Yes,second,three,DoubleObjectConstruction,plausible
x995,444478065821472289536292592851 + 153638814898466771870195760073 + 302274361105712884822458983967 = x995,900391241825651946228947336891,8012,The gambler challenged the housemaid when the waiter handed the customer the menu after the minister perplexed the healer.,Did the waiter hand the customer the menu?,Yes,second,three,DoubleObjectConstruction,plausible
x997,434645949295430152734786902021 + 636174846050949124412542195493 + 761572553326010111113693606455 = x997,1832393348672389388261022703969,8013,The vagrant dazzled the quarterback because the teacher hauled the friend the groceries and the percussionist saluted the gallery.,Did the teacher haul the friend the groceries?,Yes,second,three,DoubleObjectConstruction,plausible
x998,886494278935727792906210648089 + 279880178502558832029604265949 + 394620489971522996149117642677 = x998,1560994947409809621084932556715,8013,The vagrant dazzled the quarterback because the teacher hauled the friend the groceries and the percussionist saluted the gallery.,Did the teacher haul the friend the groceries?,Yes,second,three,DoubleObjectConstruction,plausible
x1000,518762968303659757488289198223 + 778902322954769655847354369466 + 701389742634730229949797476941 = x1000,1999055033893159643285441044630,8014,The academic deprecated the skier because the government issued the citizens the cards but the wizard acknowledged the user.,Did the government issue the citizens the cards?,Yes,second,three,DoubleObjectConstruction,plausible
x1001,242460035089046253341630506218 + 397969747796258930373632671676 + 205714260797088844933586418351 = x1001,846144043682394028648849596245,8014,The academic deprecated the skier because the government issued the citizens the cards but the wizard acknowledged the user.,Did the government issue the citizens the cards?,Yes,second,three,DoubleObjectConstruction,plausible
x1003,634200214996803765736340385215 + 550149737286918085157519019009 + 114842079256995962818621981080 = x1003,1299192031540717813712481385304,8015,The swimmer paged the neurologist because the man lent the neighbor the ladder when the bear teased the consultant.,Did the man lend the neighbor the ladder?,Yes,second,three,DoubleObjectConstruction,plausible
x1004,516599456302550870680857332055 + 465156811087918934938950595075 + 947595869870959134783096822181 = x1004,1929352137261428940402904749311,8015,The swimmer paged the neurologist because the man lent the neighbor the ladder when the bear teased the consultant.,Did the man lend the neighbor the ladder?,Yes,second,three,DoubleObjectConstruction,plausible
x1006,290268692120284696144268697993 + 710572300718234271947807633150 + 480859325399829039927495408557 = x1006,1481700318238348008019571739700,8016,The pitcher beged the citizen because the landlord leased the tenant the apartment after the sentry humiliated the nominee.,Did the landlord lease the tenant the apartment?,Yes,second,three,DoubleObjectConstruction,plausible
x1007,490477473468944210794890864352 + 214769831704282077192280973272 + 882925350890879720741635118002 = x1007,1588172656064106008728806955626,8016,The pitcher beged the citizen because the landlord leased the tenant the apartment after the sentry humiliated the nominee.,Did the landlord lease the tenant the apartment?,Yes,second,three,DoubleObjectConstruction,plausible
x1009,851060717864222870388397285484 + 693153683542868093231678418599 + 116724910319356943615676958699 = x1009,1660939311726447907235752662782,8017,The valet fighted the trickster after the worker left the colleague the note and the art goaded the wizard.,Did the worker leave the colleague the note?,Yes,second,three,DoubleObjectConstruction,plausible
x1010,349465321481637055805786470247 + 626076285744805088329399359981 + 540146865743730786028082135954 = x1010,1515688472970172930163267966182,8017,The valet fighted the trickster after the worker left the colleague the note and the art goaded the wizard.,Did the worker leave the colleague the note?,Yes,second,three,DoubleObjectConstruction,plausible
x1012,900978897462451528122705705020 + 217964179993950129506082575037 + 376599842365868639672409752047 = x1012,1495542919822270297301198032104,8018,The american defeated the cowboy after the friend loaned the guy the laptop but the counterfeiter quoted the sportscaster.,Did the friend loan the guy the laptop?,Yes,second,three,DoubleObjectConstruction,plausible
x1013,590239783970180985851080667735 + 229701013513268445967823383110 + 999912147678053906916806853013 = x1013,1819852945161503338735710903858,8018,The american defeated the cowboy after the friend loaned the guy the laptop but the counterfeiter quoted the sportscaster.,Did the friend loan the guy the laptop?,Yes,second,three,DoubleObjectConstruction,plausible
x1015,692757959034835591733581255444 + 575600942832740712503303178685 + 262558134701192107596449451946 = x1015,1530917036568768411833333886075,8019,The neighbor pacified the mariner after the postman mailed the recipient the package because the machinist beged the football.,Did the postman mail the recipient the package?,Yes,second,three,DoubleObjectConstruction,plausible
x1016,461712771216730311622413160578 + 885088100205865726587798198136 + 538982755360440088761697276350 = x1016,1885783626783036126971908635064,8019,The neighbor pacified the mariner after the postman mailed the recipient the package because the machinist beged the football.,Did the postman mail the recipient the package?,Yes,second,three,DoubleObjectConstruction,plausible
x1018,462830760953194948692901099703 + 672875209682953479329099325404 + 100307266398689080134960061829 = x1018,1236013237034837508156960486936,8020,The coward mocked the partner after the clark offered the customer the discount when the parishioner belittled the professor.,Did the clerk offer the customer the discount?,Yes,second,three,DoubleObjectConstruction,plausible
x1019,667697584780148697530593049535 + 574411677497494232801824445374 + 223499232452738902057073624500 = x1019,1465608494730381832389491119409,8020,The coward mocked the partner after the clark offered the customer the discount when the parishioner belittled the professor.,Did the clerk offer the customer the discount?,Yes,second,three,DoubleObjectConstruction,plausible
x1021,985750435361302951593807928847 + 373428312414783408931997497600 + 139141174737711972956078470047 = x1021,1498319922513798333481883896494,8021,The instrumentalist observed the respondent and the cheerleader peeved the weatherman but the borrower owed the lender the money.,Did the borrower owe the lender the money?,Yes,third,three,DoubleObjectConstruction,plausible
x1022,115380582266110448431334329767 + 827762503353167568456141402028 + 258085486118056309028764900075 = x1022,1201228571737334325916240631870,8021,The instrumentalist observed the respondent and the cheerleader peeved the weatherman but the borrower owed the lender the money.,Did the borrower owe the lender the money?,Yes,third,three,DoubleObjectConstruction,plausible
x1024,619710562807637149185300237447 + 718309864179981527387551008752 + 425978265023764805629972610240 = x1024,1763998692011383482202823856439,8022,The felon contradicted the newscaster and the parishioner beated the weightlifter when the student passed the teacher the assignment.,Did the student pass the teacher the assignment?,Yes,third,three,DoubleObjectConstruction,plausible
x1025,285080834708434426283677759007 + 603901002372895693087485313707 + 497855285149327845584500159063 = x1025,1386837122230657964955663231777,8022,The felon contradicted the newscaster and the parishioner beated the weightlifter when the student passed the teacher the assignment.,Did the student pass the teacher the assignment?,Yes,third,three,DoubleObjectConstruction,plausible
x1027,173032285178999348102854661189 + 155675233639688415479604944409 + 391640508051744058523165626042 = x1027,720348026870431822105625231640,8023,The emperor evaluated the socialist and the dairyman intimidated the security because the customer paid the cashier the bill.,Did the customer pay the cashier the bill?,Yes,third,three,DoubleObjectConstruction,plausible
x1028,495116864701978787771487532039 + 934232775972273151343409383720 + 814432902339094481875146353717 = x1028,2243782543013346420990043269476,8023,The emperor evaluated the socialist and the dairyman intimidated the security because the customer paid the cashier the bill.,Did the customer pay the cashier the bill?,Yes,third,three,DoubleObjectConstruction,plausible
x1030,602121952838962417306011694585 + 316485266691717097585208865440 + 817405783066773205365475443414 = x1030,1736013002597452720256696003439,8024,The victim shamed the dairyman and the hippie pursued the barrister after the teacher posted the friend the letter.,Did the teacher post the friend the letter?,Yes,third,three,DoubleObjectConstruction,plausible
x1031,670764571916961950276455172255 + 963676556789305276386842330819 + 525906343876353493613359302294 = x1031,2160347472582620720276656805368,8024,The victim shamed the dairyman and the hippie pursued the barrister after the teacher posted the friend the letter.,Did the teacher post the friend the letter?,Yes,third,three,DoubleObjectConstruction,plausible
x1033,817847438734624508733314739352 + 457635691176154734130799902802 + 354353138786589356878452246525 = x1033,1629836268697368599742566888679,8025,The novelist infuriated the contender but the consultant aggravated the plaintiff and the company promised the customer the refund.,Did the company promise the customer the refund?,Yes,third,three,DoubleObjectConstruction,plausible
x1034,404848104418715068772974760685 + 169770505186501560261853977351 + 635062116987822453835244933346 = x1034,1209680726593039082870073671382,8025,The novelist infuriated the contender but the consultant aggravated the plaintiff and the company promised the customer the refund.,Did the company promise the customer the refund?,Yes,third,three,DoubleObjectConstruction,plausible
x1036,107208476192391702157044402652 + 739174443888402231970843431158 + 808158608385547639183538391874 = x1036,1654541528466341573311426225684,8026,The parachutist nominated the poacher but the cowboy hosted the courier when the retailer refunded the customer the money.,Did the retailer refund the customer the money?,Yes,third,three,DoubleObjectConstruction,plausible
x1037,929596597621171712441854524501 + 485999962002838084730995574380 + 636690621004676554294263117996 = x1037,2052287180628686351467113216877,8026,The parachutist nominated the poacher but the cowboy hosted the courier when the retailer refunded the customer the money.,Did the retailer refund the customer the money?,Yes,third,three,DoubleObjectConstruction,plausible
x1039,681211755366175748420620325929 + 749203155979315401111232705061 + 580980551424084553306507036116 = x1039,2011395462769575702838360067106,8027,The bachelor disparaged the zoologist but the pacifist repulsed the goalie because the employee relayed the manager the message.,Did the employee relay the manager the message?,Yes,third,three,DoubleObjectConstruction,plausible
x1040,371250457617895767403353869612 + 731183853233387226025775097334 + 390625044427583852036156739550 = x1040,1493059355278866845465285706496,8027,The bachelor disparaged the zoologist but the pacifist repulsed the goalie because the employee relayed the manager the message.,Did the employee relay the manager the message?,Yes,third,three,DoubleObjectConstruction,plausible
x1042,682788873235260272059739340974 + 121771714713316686699483879619 + 392471515717114679903270305812 = x1042,1197032103665691638662493526405,8028,The reception agitated the shopper but the teenager accused the deputy after the borrower repaid the lender the loan.,Did the borrower repay the lender the loan?,Yes,third,three,DoubleObjectConstruction,plausible
x1043,815091716280129635589203055809 + 681000197813597075867807515018 + 326744709666499526165200835147 = x1043,1822836623760226237622211405974,8028,The reception agitated the shopper but the teenager accused the deputy after the borrower repaid the lender the loan.,Did the borrower repay the lender the loan?,Yes,third,three,DoubleObjectConstruction,plausible
x1045,801738457669305908231520437720 + 550122565900212931655096631552 + 526102757121080988055012382237 = x1045,1877963780690599827941629451509,8029,The art mortified the emissary when the psychiatrist investigated the optometrist and the worker sold the customer the car.,Did the worker sell the customer the car?,Yes,third,three,DoubleObjectConstruction,plausible
x1046,873010405125477911784986168149 + 859505164172852249214715253517 + 698550334085287912886147868956 = x1046,2431065903383618073885849290622,8029,The art mortified the emissary when the psychiatrist investigated the optometrist and the worker sold the customer the car.,Did the worker sell the customer the car?,Yes,third,three,DoubleObjectConstruction,plausible
x1048,358063263342227460895706325751 + 469851123752606234403631431447 + 845204194796774840798982193864 = x1048,1673118581891608536098319951062,8030,The acupuncturist encountered the weaver when the choreographer mocked the crusader but the chef sent the friend the gift.,Did the chef send the friend the gift?,Yes,third,three,DoubleObjectConstruction,plausible
x1049,928147628062320399473819477223 + 625811387918706380276278110725 + 692816184554819137294331371023 = x1049,2246775200535845917044428958971,8030,The acupuncturist encountered the weaver when the choreographer mocked the crusader but the chef sent the friend the gift.,Did the chef send the friend the gift?,Yes,third,three,DoubleObjectConstruction,plausible
x1051,115845046882025569373290762442 + 535527093841528584625155680854 + 815932693833701839739285478317 = x1051,1467304834557255993737731921613,8031,The capitalist noted the chairman when the officer shoved the parent because the waiter served the guys the meals.,Did the waiter serve the guys the meals?,Yes,third,three,DoubleObjectConstruction,plausible
x1052,871324452297387874800533160220 + 969435908221514832325076383844 + 188639630050342197319606615776 = x1052,2029399990569244904445216159840,8031,The capitalist noted the chairman when the officer shoved the parent because the waiter served the guys the meals.,Did the waiter serve the guys the meals?,Yes,third,three,DoubleObjectConstruction,plausible
x1054,116342310700608477450812822058 + 658673134464999588525051675081 + 217957560657227903441765297592 = x1054,992973005822835969417629794731,8032,The churchgoer scared the drug when the beautician noticed the anesthesiologist after the lady shipped the recipient the package.,Did the lady ship the recipient the package?,Yes,third,three,DoubleObjectConstruction,plausible
x1055,148632632182401211921282857657 + 660731847647459032716900553415 + 872933733246290528531774032397 = x1055,1682298213076150773169957443469,8032,The churchgoer scared the drug when the beautician noticed the anesthesiologist after the lady shipped the recipient the package.,Did the lady ship the recipient the package?,Yes,third,three,DoubleObjectConstruction,plausible
x1057,197023097417419963590397049609 + 545362531811022366366752246361 + 888229045470441921513811461672 = x1057,1630614674698884251470960757642,8033,The percussionist perplexed the interpreter because the cardinal isolated the storyteller and the guide showed the tourists the landmarks.,Did the guide show the tourists the landmarks?,Yes,third,three,DoubleObjectConstruction,plausible
x1058,792161960033484112719109822808 + 665148315009622775332229494885 + 742653319428741389016736031101 = x1058,2199963594471848277068075348794,8033,The percussionist perplexed the interpreter because the cardinal isolated the storyteller and the guide showed the tourists the landmarks.,Did the guide show the tourists the landmarks?,Yes,third,three,DoubleObjectConstruction,plausible
x1060,219944025787855593145701469166 + 443431625630267703980003310033 + 561227160272383022647853275635 = x1060,1224602811690506319773558054834,8034,The programmer buged the patron because the webmaster isolated the upholsterer but the man slipped the receptionist the slip.,Did the man slip the receptionist the slip?,Yes,third,three,DoubleObjectConstruction,plausible
x1061,483467420663500752115263358177 + 165086910061634511112391467085 + 402916240632159815676215788198 = x1061,1051470571357295078903870613460,8034,The programmer buged the patron because the webmaster isolated the upholsterer but the man slipped the receptionist the slip.,Did the man slip the receptionist the slip?,Yes,third,three,DoubleObjectConstruction,plausible
x1063,149069612358737612114798284365 + 146500766770985320042889248261 + 553219739477812008535587809429 = x1063,848790118607534940693275342055,8035,The restaurateur paged the bassist because the shoemaker squeezed the groom when the smuggler smuggled the man the goods.,Did the smuggler smuggle the man the goods?,Yes,third,three,DoubleObjectConstruction,plausible
x1064,835646863551784544411992337121 + 972771281948424711049999121928 + 110239324057939702542155153823 = x1064,1918657469558148958004146612872,8035,The restaurateur paged the bassist because the shoemaker squeezed the groom when the smuggler smuggled the man the goods.,Did the smuggler smuggle the man the goods?,Yes,third,three,DoubleObjectConstruction,plausible
x1066,259653576165868289008005738799 + 404960454449192246997167649067 + 488229727177531472719022678319 = x1066,1152843757792592008724196066185,8036,The gangster outraged the zoologist because the neighbor begrudged the invalid after the boy took the mother the snack.,Did the boy take the mother the snack?,Yes,third,three,DoubleObjectConstruction,plausible
x1067,440897464036806907816449460940 + 844897740551813869223049928410 + 181416731435102838854717434933 = x1067,1467211936023723615894216824283,8036,The gangster outraged the zoologist because the neighbor begrudged the invalid after the boy took the mother the snack.,Did the boy take the mother the snack?,Yes,third,three,DoubleObjectConstruction,plausible
x1069,981773171207311205508038215299 + 714894268037801105823953928470 + 875048780963231503973855900064 = x1069,2571716220208343815305848043833,8037,The nobleman esteemed the polygamist after the flora accused the conductor and the teacher taught the students the concept.,Did the teacher teach the students the concept?,Yes,third,three,DoubleObjectConstruction,plausible
x1070,173839941389667035602756029147 + 989582834722458505293790571350 + 775082120004351120334804561368 = x1070,1938504896116476661231351161865,8037,The nobleman esteemed the polygamist after the flora accused the conductor and the teacher taught the students the concept.,Did the teacher teach the students the concept?,Yes,third,three,DoubleObjectConstruction,plausible
x1072,695658111563523175245570795117 + 508509599072900263955503121704 + 699481144685382414508338979378 = x1072,1903648855321805853709412896199,8038,The co-worker healed the foreman after the dealer exasperated the maverick but the student told the friend the joke.,Did the student tell the friend the joke?,Yes,third,three,DoubleObjectConstruction,plausible
x1073,108206550488005107290194326078 + 647211339981666991775166720419 + 117457495597961094624037506230 = x1073,872875386067633193689398552727,8038,The co-worker healed the foreman after the dealer exasperated the maverick but the student told the friend the joke.,Did the student tell the friend the joke?,Yes,third,three,DoubleObjectConstruction,plausible
x1075,782989273051543246679160985781 + 613501749761449791694096141670 + 170552499209779968555837936147 = x1075,1567043522022773006929095063598,8039,The renegade relieved the swindler after the novelist yelled the prince because the man traded the lady the bicycle.,Did the man trade the lady the bicycle?,Yes,third,three,DoubleObjectConstruction,plausible
x1076,719507927157114561718919100243 + 419524957080625453857027830406 + 231887584526113819349273461828 = x1076,1370920468763853834925220392477,8039,The renegade relieved the swindler after the novelist yelled the prince because the man traded the lady the bicycle.,Did the man trade the lady the bicycle?,Yes,third,three,DoubleObjectConstruction,plausible
x1078,739650518342347903310098168916 + 971705598223257756852385897551 + 934166966363956388708842451150 = x1078,2645523082929562048871326517617,8040,The russian harassed the wrestler after the envoy saluted the lunatic when the boy wrote the author the letter.,Did the boy write the author the letter?,Yes,third,three,DoubleObjectConstruction,plausible
x1079,413245213740787113114995132677 + 858952524149084533129433887493 + 311747950241384028229010803499 = x1079,1583945688131255674473439823669,8040,The russian harassed the wrestler after the envoy saluted the lunatic when the boy wrote the author the letter.,Did the boy write the author the letter?,Yes,third,three,DoubleObjectConstruction,plausible
x1081,226407726123296834547502899297 + 954724445227700170796442674084 + 545364229808196001958081612188 = x1081,1726496401159193007302027185569,8041,The manager allocated the department the budget and the neurologist plagiarized the newswoman but the mariner quized the husband.,Did the manager allocate the department the budget?,Yes,first,three,DoubleObjectConstruction,plausible
x1082,184157000967676089541530336772 + 519980084681119017903422502238 + 296942781982843619658475060691 = x1082,1001079867631638727103427899701,8041,The manager allocated the department the budget and the neurologist plagiarized the newswoman but the mariner quized the husband.,Did the manager allocate the department the budget?,Yes,first,three,DoubleObjectConstruction,plausible
x1084,963879051763597192340300441690 + 149299653300877842381749981173 + 242235166116972249095041026906 = x1084,1355413871181447283817091449769,8042,The teacher assigned the students the homework and the typesetter befuddled the intruder when the supplier plagiarized the benefactor.,Did the teacher assign the students the homework?,Yes,first,three,DoubleObjectConstruction,plausible
x1085,648186984035588468893024549885 + 890845122349552552092855394943 + 479192961745053855404378330899 = x1085,2018225068130194876390258275727,8042,The teacher assigned the students the homework and the typesetter befuddled the intruder when the supplier plagiarized the benefactor.,Did the teacher assign the students the homework?,Yes,first,three,DoubleObjectConstruction,plausible
x1087,766641694094576616490014068428 + 690975738248869910658416740738 + 359521814116447592069376857874 = x1087,1817139246459894119217807667040,8043,The committee awarded the champion the trophy and the hippie diagnosed the fieldworker because the proctor noticed the geneticist.,Did the committee award the champion the trophy?,Yes,first,three,DoubleObjectConstruction,plausible
x1088,556905100147367190254470657303 + 967251886286077524720373275787 + 641394308173362824290449579367 = x1088,2165551294606807539265293512457,8043,The committee awarded the champion the trophy and the hippie diagnosed the fieldworker because the proctor noticed the geneticist.,Did the committee award the champion the trophy?,Yes,first,three,DoubleObjectConstruction,plausible
x1090,678378060296004059864110891405 + 854928482695140097718124924959 + 761575697683449590481188388031 = x1090,2294882240674593748063424204395,8044,The hostess brought the guests the drinks and the chaplain presented the lithographer after the physiologist compensated the polygamist.,Did the hostess bring the guests the drinks?,Yes,first,three,DoubleObjectConstruction,plausible
x1091,807379051498337964108738608924 + 589655497000802491103261729592 + 217221546709606903227548337894 = x1091,1614256095208747358439548676410,8044,The hostess brought the guests the drinks and the chaplain presented the lithographer after the physiologist compensated the polygamist.,Did the hostess bring the guests the drinks?,Yes,first,three,DoubleObjectConstruction,plausible
x1093,490041544040729265996687223326 + 552920362001345234052615878147 + 172357453694050778047665792440 = x1093,1215319359736125278096968893913,8045,The secretary emailed the client the document but the finn excused the weightlifter and the idiot evaluated the wench.,Did the secretary email the client the document?,Yes,first,three,DoubleObjectConstruction,plausible
x1094,176130282387020850766495230081 + 324111990553816679150747827107 + 476283902894499251568601084021 = x1094,976526175835336781485844141209,8045,The secretary emailed the client the document but the finn excused the weightlifter and the idiot evaluated the wench.,Did the secretary email the client the document?,Yes,first,three,DoubleObjectConstruction,plausible
x1096,751813319777941183995063027853 + 983819952088097764295839030888 + 807861287467313605151720367047 = x1096,2543494559333352553442622425788,8046,The company extended the employee the contract but the rabbi bullied the mapmaker when the commoner hosted the quarterback.,Did the company extend the employee the contract?,Yes,first,three,DoubleObjectConstruction,plausible
x1097,865950109532907970046629794758 + 878340284524254969707143935713 + 819918198278592223441605278277 = x1097,2564208592335755163195379008748,8046,The company extended the employee the contract but the rabbi bullied the mapmaker when the commoner hosted the quarterback.,Did the company extend the employee the contract?,Yes,first,three,DoubleObjectConstruction,plausible
