ItemID,Context,Sentence_with_equations,Question,Correct_answer,Target_sentence_position,Number_of_propositions,Condition,Plausibility
8009,The administrator exposed the screenwriter when the coworker forwarded the client the email and the minister provoked the emperor.,The 3 administrator + exposed 8 the + screenwriter 8 when = the x985 coworker 6 forwarded + the 2 client + the 2 email = and x986 the 8 minister + provoked 1 the + emperor.,Did the coworker forward the client the email?,Yes,second,three,DoubleObjectConstruction,plausible
8010,The defender wounded the mailman when the employee gave the sister the book but the patrolman shoved the higher-ups.,The 2 defender + wounded 8 the + mailman 2 when = the x988 employee 9 gave + the 5 sister + the 2 book = but x989 the 2 patrolman + shoved 8 the + higher-ups.,Did the employee give the sister the book?,Yes,second,three,DoubleObjectConstruction,plausible
8011,The herder charmed the capitalist when the foundation granted the organization the funding because the dean bemused the shrink.,The 7 herder + charmed 5 the + capitalist 3 when = the x991 foundation 4 granted + the 7 organization + the 2 funding = because x992 the 3 dean + bemused 4 the + shrink.,Did the foundation grant the organization the funding?,Yes,second,three,DoubleObjectConstruction,plausible
8012,The gambler challenged the housemaid when the waiter handed the customer the menu after the minister perplexed the healer.,The 7 gambler + challenged 9 the + housemaid 2 when = the x994 waiter 4 handed + the 1 customer + the 4 menu = after x995 the 1 minister + perplexed 7 the + healer.,Did the waiter hand the customer the menu?,Yes,second,three,DoubleObjectConstruction,plausible
8013,The vagrant dazzled the quarterback because the teacher hauled the friend the groceries and the percussionist saluted the gallery.,The 6 vagrant + dazzled 8 the + quarterback 7 because = the x997 teacher 4 hauled + the 2 friend + the 6 groceries = and x998 the 8 percussionist + saluted 4 the + gallery.,Did the teacher haul the friend the groceries?,Yes,second,three,DoubleObjectConstruction,plausible
8014,The academic deprecated the skier because the government issued the citizens the cards but the wizard acknowledged the user.,The 1 academic + deprecated 1 the + skier 7 because = the x1000 government 1 issued + the 8 citizens + the 2 cards = but x1001 the 7 wizard + acknowledged 8 the + user.,Did the government issue the citizens the cards?,Yes,second,three,DoubleObjectConstruction,plausible
8015,The swimmer paged the neurologist because the man lent the neighbor the ladder when the bear teased the consultant.,The 5 swimmer + paged 4 the + neurologist 2 because = the x1003 man 7 lent + the 2 neighbor + the 1 ladder = when x1004 the 7 bear + teased 9 the + consultant.,Did the man lend the neighbor the ladder?,Yes,second,three,DoubleObjectConstruction,plausible
8016,The pitcher beged the citizen because the landlord leased the tenant the apartment after the sentry humiliated the nominee.,The 9 pitcher + beged 6 the + citizen 1 because = the x1006 landlord 4 leased + the 8 tenant + the 8 apartment = after x1007 the 3 sentry + humiliated 7 the + nominee.,Did the landlord lease the tenant the apartment?,Yes,second,three,DoubleObjectConstruction,plausible
8017,The valet fighted the trickster after the worker left the colleague the note and the art goaded the wizard.,The 9 valet + fighted 4 the + trickster 2 after = the x1009 worker 2 left + the 7 colleague + the 5 note = and x1010 the 7 art + goaded 2 the + wizard.,Did the worker leave the colleague the note?,Yes,second,three,DoubleObjectConstruction,plausible
8018,The american defeated the cowboy after the friend loaned the guy the laptop but the counterfeiter quoted the sportscaster.,The 4 american + defeated 8 the + cowboy 9 after = the x1012 friend 8 loaned + the 7 guy + the 1 laptop = but x1013 the 2 counterfeiter + quoted 1 the + sportscaster.,Did the friend loan the guy the laptop?,Yes,second,three,DoubleObjectConstruction,plausible
8019,The neighbor pacified the mariner after the postman mailed the recipient the package because the machinist beged the football.,The 2 neighbor + pacified 5 the + mariner 3 after = the x1015 postman 2 mailed + the 3 recipient + the 5 package = because x1016 the 5 machinist + beged 5 the + football.,Did the postman mail the recipient the package?,Yes,second,three,DoubleObjectConstruction,plausible
8020,The coward mocked the partner after the clark offered the customer the discount when the parishioner belittled the professor.,The 7 coward + mocked 4 the + partner 4 after = the x1018 clark 1 offered + the 8 customer + the 7 discount = when x1019 the 9 parishioner + belittled 5 the + professor.,Did the clerk offer the customer the discount?,Yes,second,three,DoubleObjectConstruction,plausible
8021,The instrumentalist observed the respondent and the cheerleader peeved the weatherman but the borrower owed the lender the money.,The 4 instrumentalist + observed 5 the + respondent 6 and = the x1021 cheerleader 7 peeved + the 1 weatherman + but 2 the = borrower x1022 owed 3 the + lender 6 the + money.,Did the borrower owe the lender the money?,Yes,third,three,DoubleObjectConstruction,plausible
8022,The felon contradicted the newscaster and the parishioner beated the weightlifter when the student passed the teacher the assignment.,The 4 felon + contradicted 2 the + newscaster 4 and = the x1024 parishioner 1 beated + the 9 weightlifter + when 4 the = student x1025 passed 5 the + teacher 8 the + assignment.,Did the student pass the teacher the assignment?,Yes,third,three,DoubleObjectConstruction,plausible
8023,The emperor evaluated the socialist and the dairyman intimidated the security because the customer paid the cashier the bill.,The 2 emperor + evaluated 3 the + socialist 5 and = the x1027 dairyman 5 intimidated + the 1 security + because 6 the = customer x1028 paid 1 the + cashier 2 the + bill.,Did the customer pay the cashier the bill?,Yes,third,three,DoubleObjectConstruction,plausible
8024,The victim shamed the dairyman and the hippie pursued the barrister after the teacher posted the friend the letter.,The 4 victim + shamed 3 the + dairyman 5 and = the x1030 hippie 7 pursued + the 8 barrister + after 9 the = teacher x1031 posted 4 the + friend 4 the + letter.,Did the teacher post the friend the letter?,Yes,third,three,DoubleObjectConstruction,plausible
8025,The novelist infuriated the contender but the consultant aggravated the plaintiff and the company promised the customer the refund.,The 4 novelist + infuriated 2 the + contender 7 but = the x1033 consultant 4 aggravated + the 4 plaintiff + and 4 the = company x1034 promised 7 the + customer 4 the + refund.,Did the company promise the customer the refund?,Yes,third,three,DoubleObjectConstruction,plausible
8026,The parachutist nominated the poacher but the cowboy hosted the courier when the retailer refunded the customer the money.,The 6 parachutist + nominated 3 the + poacher 5 but = the x1036 cowboy 8 hosted + the 5 courier + when 3 the = retailer x1037 refunded 7 the + customer 1 the + money.,Did the retailer refund the customer the money?,Yes,third,three,DoubleObjectConstruction,plausible
8027,The bachelor disparaged the zoologist but the pacifist repulsed the goalie because the employee relayed the manager the message.,The 9 bachelor + disparaged 9 the + zoologist 7 but = the x1039 pacifist 7 repulsed + the 2 goalie + because 9 the = employee x1040 relayed 3 the + manager 5 the + message.,Did the employee relay the manager the message?,Yes,third,three,DoubleObjectConstruction,plausible
8028,The reception agitated the shopper but the teenager accused the deputy after the borrower repaid the lender the loan.,The 3 reception + agitated 7 the + shopper 6 but = the x1042 teenager 9 accused + the 6 deputy + after 3 the = borrower x1043 repaid 6 the + lender 7 the + loan.,Did the borrower repay the lender the loan?,Yes,third,three,DoubleObjectConstruction,plausible
8029,The art mortified the emissary when the psychiatrist investigated the optometrist and the worker sold the customer the car.,The 1 art + mortified 7 the + emissary 5 when = the x1045 psychiatrist 2 investigated + the 2 optometrist + and 5 the = worker x1046 sold 6 the + customer 8 the + car.,Did the worker sell the customer the car?,Yes,third,three,DoubleObjectConstruction,plausible
8030,The acupuncturist encountered the weaver when the choreographer mocked the crusader but the chef sent the friend the gift.,The 2 acupuncturist + encountered 8 the + weaver 8 when = the x1048 choreographer 4 mocked + the 1 crusader + but 5 the = chef x1049 sent 7 the + friend 5 the + gift.,Did the chef send the friend the gift?,Yes,third,three,DoubleObjectConstruction,plausible
8031,The capitalist noted the chairman when the officer shoved the parent because the waiter served the guys the meals.,The 4 capitalist + noted 8 the + chairman 7 when = the x1051 officer 3 shoved + the 8 parent + because 8 the = waiter x1052 served 2 the + guys 3 the + meals.,Did the waiter serve the guys the meals?,Yes,third,three,DoubleObjectConstruction,plausible
8032,The churchgoer scared the drug when the beautician noticed the anesthesiologist after the lady shipped the recipient the package.,The 7 churchgoer + scared 7 the + drug 8 when = the x1054 beautician 7 noticed + the 6 anesthesiologist + after 5 the = lady x1055 shipped 3 the + recipient 3 the + package.,Did the lady ship the recipient the package?,Yes,third,three,DoubleObjectConstruction,plausible
8033,The percussionist perplexed the interpreter because the cardinal isolated the storyteller and the guide showed the tourists the landmarks.,The 5 percussionist + perplexed 5 the + interpreter 2 because = the x1057 cardinal 1 isolated + the 7 storyteller + and 6 the = guide x1058 showed 7 the + tourists 7 the + landmarks.,Did the guide show the tourists the landmarks?,Yes,third,three,DoubleObjectConstruction,plausible
8034,The programmer buged the patron because the webmaster isolated the upholsterer but the man slipped the receptionist the slip.,The 5 programmer + buged 1 the + patron 9 because = the x1060 webmaster 8 isolated + the 5 upholsterer + but 3 the = man x1061 slipped 4 the + receptionist 3 the + slip.,Did the man slip the receptionist the slip?,Yes,third,three,DoubleObjectConstruction,plausible
8035,The restaurateur paged the bassist because the shoemaker squeezed the groom when the smuggler smuggled the man the goods.,The 5 restaurateur + paged 9 the + bassist 2 because = the x1063 shoemaker 7 squeezed + the 9 groom + when 1 the = smuggler x1064 smuggled 2 the + man 7 the + goods.,Did the smuggler smuggle the man the goods?,Yes,third,three,DoubleObjectConstruction,plausible
8036,The gangster outraged the zoologist because the neighbor begrudged the invalid after the boy took the mother the snack.,The 1 gangster + outraged 9 the + zoologist 9 because = the x1066 neighbor 9 begrudged + the 7 invalid + after 3 the = boy x1067 took 8 the + mother 6 the + snack.,Did the boy take the mother the snack?,Yes,third,three,DoubleObjectConstruction,plausible
8037,The nobleman esteemed the polygamist after the flora accused the conductor and the teacher taught the students the concept.,The 3 nobleman + esteemed 6 the + polygamist 9 after = the x1069 flora 1 accused + the 9 conductor + and 6 the = teacher x1070 taught 3 the + students 3 the + concept.,Did the teacher teach the students the concept?,Yes,third,three,DoubleObjectConstruction,plausible
8038,The co-worker healed the foreman after the dealer exasperated the maverick but the student told the friend the joke.,The 8 co-worker + healed 4 the + foreman 1 after = the x1072 dealer 6 exasperated + the 3 maverick + but 7 the = student x1073 told 2 the + friend 5 the + joke.,Did the student tell the friend the joke?,Yes,third,three,DoubleObjectConstruction,plausible
8039,The renegade relieved the swindler after the novelist yelled the prince because the man traded the lady the bicycle.,The 9 renegade + relieved 6 the + swindler 2 after = the x1075 novelist 8 yelled + the 2 prince + because 4 the = man x1076 traded 9 the + lady 3 the + bicycle.,Did the man trade the lady the bicycle?,Yes,third,three,DoubleObjectConstruction,plausible
8040,The russian harassed the wrestler after the envoy saluted the lunatic when the boy wrote the author the letter.,The 5 russian + harassed 4 the + wrestler 1 after = the x1078 envoy 2 saluted + the 4 lunatic + when 7 the = boy x1079 wrote 7 the + author 2 the + letter.,Did the boy write the author the letter?,Yes,third,three,DoubleObjectConstruction,plausible
8041,The manager allocated the department the budget and the neurologist plagiarized the newswoman but the mariner quized the husband.,The 3 manager + allocated 4 the + department 1 the = budget x1081 and 2 the + neurologist 6 plagiarized + the 3 newswoman = but x1082 the 1 mariner + quized 8 the + husband.,Did the manager allocate the department the budget?,Yes,first,three,DoubleObjectConstruction,plausible
8042,The teacher assigned the students the homework and the typesetter befuddled the intruder when the supplier plagiarized the benefactor.,The 9 teacher + assigned 4 the + students 8 the = homework x1084 and 8 the + typesetter 5 befuddled + the 6 intruder = when x1085 the 8 supplier + plagiarized 5 the + benefactor.,Did the teacher assign the students the homework?,Yes,first,three,DoubleObjectConstruction,plausible
8043,The committee awarded the champion the trophy and the hippie diagnosed the fieldworker because the proctor noticed the geneticist.,The 8 committee + awarded 5 the + champion 2 the = trophy x1087 and 4 the + hippie 3 diagnosed + the 3 fieldworker = because x1088 the 3 proctor + noticed 2 the + geneticist.,Did the committee award the champion the trophy?,Yes,first,three,DoubleObjectConstruction,plausible
8044,The hostess brought the guests the drinks and the chaplain presented the lithographer after the physiologist compensated the polygamist.,The 4 hostess + brought 2 the + guests 2 the = drinks x1090 and 6 the + chaplain 8 presented + the 2 lithographer = after x1091 the 5 physiologist + compensated 6 the + polygamist.,Did the hostess bring the guests the drinks?,Yes,first,three,DoubleObjectConstruction,plausible
8045,The secretary emailed the client the document but the finn excused the weightlifter and the idiot evaluated the wench.,The 5 secretary + emailed 4 the + client 2 the = document x1093 but 1 the + finn 7 excused + the 5 weightlifter = and x1094 the 2 idiot + evaluated 5 the + wench.,Did the secretary email the client the document?,Yes,first,three,DoubleObjectConstruction,plausible
8046,The company extended the employee the contract but the rabbi bullied the mapmaker when the commoner hosted the quarterback.,The 2 company + extended 9 the + employee 7 the = contract x1096 but 8 the + rabbi 7 bullied + the 1 mapmaker = when x1097 the 6 commoner + hosted 2 the + quarterback.,Did the company extend the employee the contract?,Yes,first,three,DoubleObjectConstruction,plausible
8047,The assistant faxed the supervisor the report but the residents sighted the trespasser because the sherpa challenged the importer.,The 9 assistant + faxed 6 the + supervisor 4 the = report x1099 but 4 the + residents 4 sighted + the 3 trespasser = because x1100 the 9 sherpa + challenged 4 the + importer.,Did the assistant fax the supervisor the report?,Yes,first,three,DoubleObjectConstruction,plausible
8048,The mother fed the baby the formula but the skater lauded the appraiser after the minister diagnosed the atheist.,The 6 mother + fed 6 the + baby 2 the = formula x1102 but 2 the + skater 2 lauded + the 4 appraiser = after x1103 the 6 minister + diagnosed 1 the + atheist.,Did the mother feed the baby the formula?,Yes,first,three,DoubleObjectConstruction,plausible
8049,The assistant forwarded the team the message when the cowboy choked the commentator and the astronaut derided the shortstop.,The 1 assistant + forwarded 6 the + team 7 the = message x1105 when 1 the + cowboy 1 choked + the 8 commentator = and x1106 the 4 astronaut + derided 5 the + shortstop.,Did the assistant forward the team the message?,Yes,first,three,DoubleObjectConstruction,plausible
8050,The philanthropist gave the charity the donation when the saxophonist commended the forester but the shopper welcomed the nobleman.,The 4 philanthropist + gave 2 the + charity 9 the = donation x1108 when 5 the + saxophonist 5 commended + the 5 forester = but x1109 the 2 shopper + welcomed 4 the + nobleman.,Did the philanthropist give the charity the donation?,Yes,first,three,DoubleObjectConstruction,plausible
8051,The foundation granted the student the scholarship when the champion complimented the blonde because the understudy flustered the storekeeper.,The 5 foundation + granted 2 the + student 1 the = scholarship x1111 when 3 the + champion 1 complimented + the 1 blonde = because x1112 the 8 understudy + flustered 3 the + storekeeper.,Did the foundation grant the student the scholarship?,Yes,first,three,DoubleObjectConstruction,plausible
8052,The vendor handed the customer the brochure when the optimist repulsed the sharecropper after the champion alienated the sorcerer.,The 8 vendor + handed 5 the + customer 1 the = brochure x1114 when 6 the + optimist 3 repulsed + the 1 sharecropper = after x1115 the 7 champion + alienated 5 the + sorcerer.,Did the vendor hand the customer the brochure?,Yes,first,three,DoubleObjectConstruction,plausible
8053,The workers hauled the site the equipment because the culprit snubed the acrobat and the commuter welcomed the typist.,The 1 workers + hauled 9 the + site 4 the = equipment x1117 because 7 the + culprit 7 snubed + the 7 acrobat = and x1118 the 4 commuter + welcomed 9 the + typist.,Did the workers haul the site the equipment?,Yes,first,three,DoubleObjectConstruction,plausible
8054,The government issued the owner the license because the sharecropper escorted the neurologist but the electrician recognized the millionnaire.,The 9 government + issued 3 the + owner 3 the = license x1120 because 1 the + sharecropper 6 escorted + the 5 neurologist = but x1121 the 1 electrician + recognized 9 the + millionnaire.,Did the government issue the owner the license?,Yes,first,three,DoubleObjectConstruction,plausible
8055,The friend lent the reader the book because the treasurer charmed the fighter when the opponent strangled the mailman.,The 5 friend + lent 1 the + reader 3 the = book x1123 because 7 the + treasurer 2 charmed + the 5 fighter = when x1124 the 2 opponent + strangled 3 the + mailman.,Did the friend lend the reader the book?,Yes,first,three,DoubleObjectConstruction,plausible
8056,The landlord leased the tenant the apartment because the mariner singed the sniper after the runner suspected the candidate.,The 3 landlord + leased 4 the + tenant 2 the = apartment x1126 because 3 the + mariner 2 singed + the 6 sniper = after x1127 the 8 runner + suspected 9 the + candidate.,Did the landlord lease the tenant the apartment?,Yes,first,three,DoubleObjectConstruction,plausible
8057,The traveler left the waiter the tip after the shopper infuriated the midfielder and the know-it-all introduced the infantryman.,The 1 traveler + left 8 the + waiter 9 the = tip x1129 after 6 the + shopper 7 infuriated + the 6 midfielder = and x1130 the 1 know-it-all + introduced 5 the + infantryman.,Did the traveler leave the waiter the tip?,Yes,first,three,DoubleObjectConstruction,plausible
8058,The bank loaned the borrower the money after the meatpacker cited the mover but the geologist distressed the informer.,The 2 bank + loaned 7 the + borrower 1 the = money x1132 after 1 the + meatpacker 7 cited + the 1 mover = but x1133 the 9 geologist + distressed 1 the + informer.,Did the bank loan the borrower the money?,Yes,first,three,DoubleObjectConstruction,plausible
8059,The secretary mailed the guests the invitation after the composer rushed the obstetrician because the proctor noticed the saleslady.,The 3 secretary + mailed 7 the + guests 8 the = invitation x1135 after 2 the + composer 2 rushed + the 6 obstetrician = because x1136 the 7 proctor + noticed 4 the + saleslady.,Did the secretary mail the guests the invitation?,Yes,first,three,DoubleObjectConstruction,plausible
8060,The store offered the customers the discount after the yodeler followed the respondent when the weaver sighted the running.,The 2 store + offered 1 the + customers 8 the = discount x1138 after 9 the + yodeler 9 followed + the 8 respondent = when x1139 the 9 weaver + sighted 9 the + running.,Did the store offer the customers the discount?,Yes,first,three,DoubleObjectConstruction,plausible
8061,The physiologist insulted the flutist and the debtor owed the creditor the debt but the missionary deceived the steelworker.,The 9 physiologist + insulted 4 the + flutist 7 and = the x1141 debtor 3 owed + the 8 creditor + the 2 debt = but x1142 the 7 missionary + deceived 4 the + steelworker.,Did the debtor owe the creditor the debt?,Yes,second,three,DoubleObjectConstruction,plausible
8062,The golfer singed the landlady and the student passed the classmate the note when the biologist interviewed the organist.,The 5 golfer + singed 3 the + landlady 4 and = the x1144 student 3 passed + the 2 classmate + the 5 note = when x1145 the 8 biologist + interviewed 2 the + organist.,Did the student pass the classmate the note?,Yes,second,three,DoubleObjectConstruction,plausible
8063,The dane squeezed the cat and the customer paid the cashier the bill because the baroness smacked the envoy.,The 1 dane + squeezed 5 the + cat 3 and = the x1147 customer 5 paid + the 7 cashier + the 7 bill = because x1148 the 3 baroness + smacked 9 the + envoy.,Did the customer pay the cashier the bill?,Yes,second,three,DoubleObjectConstruction,plausible
8064,The citizen exasperated the treasurer and the author posted the publisher the manuscript after the butler backed the spokesman.,The 1 citizen + exasperated 3 the + treasurer 5 and = the x1150 author 3 posted + the 6 publisher + the 8 manuscript = after x1151 the 1 butler + backed 9 the + spokesman.,Did the author post the publisher the manuscript?,Yes,second,three,DoubleObjectConstruction,plausible
8065,The stuntman interviewed the acupuncturist but the manager promised the employee the promotion and the chief dazzled the toolmaker.,The 3 stuntman + interviewed 3 the + acupuncturist 9 but = the x1153 manager 8 promised + the 8 employee + the 5 promotion = and x1154 the 2 chief + dazzled 8 the + toolmaker.,Did the manager promise the employee the promotion?,Yes,second,three,DoubleObjectConstruction,plausible
8066,The tenor sickened the neighbor but the seller refunded the buyer the price when the webmaster ruined the pole.,The 8 tenor + sickened 5 the + neighbor 6 but = the x1156 seller 3 refunded + the 6 buyer + the 7 price = when x1157 the 7 webmaster + ruined 3 the + pole.,Did the seller refund the buyer the price?,Yes,second,three,DoubleObjectConstruction,plausible
8067,The webmaster introduced the telemarketer but the operator relayed the recipient the message because the officer flustered the choreographer.,The 3 webmaster + introduced 6 the + telemarketer 8 but = the x1159 operator 7 relayed + the 2 recipient + the 4 message = because x1160 the 2 officer + flustered 2 the + choreographer.,Did the operator relay the recipient the message?,Yes,second,three,DoubleObjectConstruction,plausible
8068,The acrobat swindled the russian but the debtor repaid the lender the loan after the watchman appeased the mayor.,The 8 acrobat + swindled 3 the + russian 8 but = the x1162 debtor 1 repaid + the 8 lender + the 8 loan = after x1163 the 5 watchman + appeased 2 the + mayor.,Did the debtor repay the lender the loan?,Yes,second,three,DoubleObjectConstruction,plausible
8069,The botanist dazzled the ranger when the salesperson sold the customer the product and the commissioner pacified the protagonist.,The 8 botanist + dazzled 1 the + ranger 8 when = the x1165 salesperson 8 sold + the 1 customer + the 3 product = and x1166 the 4 commissioner + pacified 8 the + protagonist.,Did the salesperson sell the customer the product?,Yes,second,three,DoubleObjectConstruction,plausible
8070,The refugee hosted the merchant when the company sent the recipient the package but the biologist poked the wholesaler.,The 9 refugee + hosted 1 the + merchant 8 when = the x1168 company 7 sent + the 9 recipient + the 7 package = but x1169 the 6 biologist + poked 2 the + wholesaler.,Did the company send the recipient the package?,Yes,second,three,DoubleObjectConstruction,plausible
8071,The governor framed the goalkeeper when the waiter served the diners the meal because the lunatic awaited the shoemaker.,The 9 governor + framed 6 the + goalkeeper 6 when = the x1171 waiter 5 served + the 5 diners + the 6 meal = because x1172 the 1 lunatic + awaited 5 the + shoemaker.,Did the waiter serve the diners the meal?,Yes,second,three,DoubleObjectConstruction,plausible
8072,The paleontologist ruined the sharecropper when the retailer shipped the customer the order after the auctioneer repulsed the coroner.,The 4 paleontologist + ruined 9 the + sharecropper 9 when = the x1174 retailer 9 shipped + the 7 customer + the 7 order = after x1175 the 4 auctioneer + repulsed 8 the + coroner.,Did the retailer ship the customer the order?,Yes,second,three,DoubleObjectConstruction,plausible
8073,The pianist shamed the missionary because the guide showed the tourists the map and the neurologist intimidated the medic.,The 7 pianist + shamed 5 the + missionary 7 because = the x1177 guide 5 showed + the 6 tourists + the 2 map = and x1178 the 7 neurologist + intimidated 2 the + medic.,Did the guide show the tourists the map?,Yes,second,three,DoubleObjectConstruction,plausible
8074,The importer affronted the watchmaker because the child slipped the girl the note but the invader visited the teller.,The 2 importer + affronted 5 the + watchmaker 2 because = the x1180 child 2 slipped + the 6 girl + the 3 note = but x1181 the 9 invader + visited 8 the + teller.,Did the child slip the girl the note?,Yes,second,three,DoubleObjectConstruction,plausible
8075,The soothsayer raved the chaplain because the smuggler smuggled the guy the contraband when the saleslady evaluated the bishop.,The 9 soothsayer + raved 3 the + chaplain 5 because = the x1183 smuggler 3 smuggled + the 6 guy + the 4 contraband = when x1184 the 1 saleslady + evaluated 6 the + bishop.,Did the smuggler smuggle the guy the contraband?,Yes,second,three,DoubleObjectConstruction,plausible
8076,The plaintiff overcharged the polygamist because the student took the teacher the pen after the administrator outraged the shoemaker.,The 1 plaintiff + overcharged 5 the + polygamist 5 because = the x1186 student 9 took + the 5 teacher + the 5 pen = after x1187 the 4 administrator + outraged 5 the + shoemaker.,Did the student take the teacher the pen?,Yes,second,three,DoubleObjectConstruction,plausible
8077,The yardman infuriated the trooper after the instructor taught the students the lesson and the intermediary rated the scout.,The 6 yardman + infuriated 3 the + trooper 4 after = the x1189 instructor 1 taught + the 1 students + the 1 lesson = and x1190 the 9 intermediary + rated 8 the + scout.,Did the instructor teach the students the lesson?,Yes,second,three,DoubleObjectConstruction,plausible
8078,The pediatrician cited the spy after the friend told the audience the joke but the poser noticed the chaplain.,The 4 pediatrician + cited 8 the + spy 8 after = the x1192 friend 3 told + the 7 audience + the 2 joke = but x1193 the 3 poser + noticed 9 the + chaplain.,Did the friend tell the audience the joke?,Yes,second,three,DoubleObjectConstruction,plausible
8079,The pathologist dazzled the monk after the trader traded the investor the stocks because the actuary shamed the bookbinder.,The 6 pathologist + dazzled 6 the + monk 3 after = the x1195 trader 7 traded + the 8 investor + the 6 stocks = because x1196 the 6 actuary + shamed 5 the + bookbinder.,Did the trader trade the investor the stocks?,Yes,second,three,DoubleObjectConstruction,plausible
8080,The commissioner deprecated the busdriver after the author wrote the readers the book when the dwarf peeved the jockey.,The 6 commissioner + deprecated 3 the + busdriver 5 after = the x1198 author 5 wrote + the 7 readers + the 2 book = when x1199 the 5 dwarf + peeved 9 the + jockey.,Did the author write the readers the book?,Yes,second,three,DoubleObjectConstruction,plausible
8081,The tenor victimized the entomologist and the mutineer raved the hypochondriac but the manager allocated the tasks the employees.,The 6 tenor + victimized 3 the + entomologist 6 and = the x1201 mutineer 2 raved + the 7 hypochondriac + but 3 the = manager x1202 allocated 3 the + tasks 3 the + employees.,Did the manager allocate the tasks the employees?,Yes,third,three,DoubleObjectConstruction,implausible
8082,The clarinetist cited the merchant and the shepherd scorned the butler when the lady assigned the project the assistant.,The 3 clarinetist + cited 8 the + merchant 7 and = the x1204 shepherd 9 scorned + the 6 butler + when 3 the = lady x1205 assigned 1 the + project 7 the + assistant.,Did the lady assign the project the assistant?,Yes,third,three,DoubleObjectConstruction,implausible
8083,The crusader infected the bricklayer and the peace-lover interviewed the fortune-teller because the committee awarded the trophy the athlete.,The 8 crusader + infected 3 the + bricklayer 4 and = the x1207 peace-lover 2 interviewed + the 1 fortune-teller + because 8 the = committee x1208 awarded 5 the + trophy 5 the + athlete.,Did the committee award the trophy the athlete?,Yes,third,three,DoubleObjectConstruction,implausible
8084,The percussionist yelled the astronaut and the socialist befriended the patron after the boy brought the souvenir the friend.,The 7 percussionist + yelled 6 the + astronaut 7 and = the x1210 socialist 1 befriended + the 1 patron + after 9 the = boy x1211 brought 9 the + souvenir 1 the + friend.,Did the boy bring the souvenir the friend?,Yes,third,three,DoubleObjectConstruction,implausible
8085,The athlete asked the hiker but the respondent antagonized the poser and the colleague emailed the agenda the team.,The 2 athlete + asked 1 the + hiker 5 but = the x1213 respondent 5 antagonized + the 5 poser + and 4 the = colleague x1214 emailed 2 the + agenda 6 the + team.,Did the colleague email the agenda the team?,Yes,third,three,DoubleObjectConstruction,implausible
8086,The salesman singed the bishop but the pitcher charmed the reformer when the company extended the extension the client.,The 4 salesman + singed 1 the + bishop 8 but = the x1216 pitcher 4 charmed + the 2 reformer + when 8 the = company x1217 extended 1 the + extension 4 the + client.,Did the company extend the extension the client?,Yes,third,three,DoubleObjectConstruction,implausible
8087,The forester signaled the weaver but the barrister squeezed the feminist because the secretary faxed the document the supervisor.,The 7 forester + signaled 7 the + weaver 1 but = the x1219 barrister 6 squeezed + the 8 feminist + because 9 the = secretary x1220 faxed 3 the + document 2 the + supervisor.,Did the secretary fax the document the supervisor?,Yes,third,three,DoubleObjectConstruction,implausible
8088,The archivist addressed the dermatologist but the physicist backed the upholsterer after the student fed the meal the ducks.,The 2 archivist + addressed 2 the + dermatologist 6 but = the x1222 physicist 7 backed + the 5 upholsterer + after 1 the = student x1223 fed 7 the + meal 8 the + ducks.,Did the student feed the meal the ducks?,Yes,third,three,DoubleObjectConstruction,implausible
8089,The toymaker encountered the newcomer when the locksmith escorted the user and the coworker forwarded the email the client.,The 8 toymaker + encountered 2 the + newcomer 8 when = the x1225 locksmith 4 escorted + the 5 user + and 4 the = coworker x1226 forwarded 9 the + email 6 the + client.,Did the coworker forward the email the client?,Yes,third,three,DoubleObjectConstruction,implausible
8090,The spokesman saluted the swimmer when the informer raved the geologist but the employee gave the book the sister.,The 7 spokesman + saluted 9 the + swimmer 9 when = the x1228 informer 9 raved + the 3 geologist + but 3 the = employee x1229 gave 6 the + book 9 the + sister.,Did the employee give the book the sister?,Yes,third,three,DoubleObjectConstruction,implausible
8091,The maniac saluted the soprano when the spokesman antagonized the crusader because the foundation granted the funding the organization.,The 3 maniac + saluted 8 the + soprano 6 when = the x1231 spokesman 3 antagonized + the 5 crusader + because 8 the = foundation x1232 granted 1 the + funding 4 the + organization.,Did the foundation grant the funding the organization?,Yes,third,three,DoubleObjectConstruction,implausible
8092,The weaver exasperated the anesthesiologist when the defender blamed the jeweler after the waiter handed the menu the customer.,The 3 weaver + exasperated 5 the + anesthesiologist 2 when = the x1234 defender 9 blamed + the 7 jeweler + after 6 the = waiter x1235 handed 9 the + menu 3 the + customer.,Did the waiter hand the menu the customer?,Yes,third,three,DoubleObjectConstruction,implausible
8093,The photographer offended the waitress because the ringleader delighted the ceo and the teacher hauled the groceries the friend.,The 3 photographer + offended 7 the + waitress 3 because = the x1237 ringleader 2 delighted + the 1 ceo + and 9 the = teacher x1238 hauled 9 the + groceries 9 the + friend.,Did the teacher haul the groceries the friend?,Yes,third,three,DoubleObjectConstruction,implausible
8094,The mason aggravated the exporter because the extremist deprecated the shrink but the government issued the cards the citizens.,The 7 mason + aggravated 8 the + exporter 9 because = the x1240 extremist 7 deprecated + the 7 shrink + but 5 the = government x1241 issued 3 the + cards 9 the + citizens.,Did the government issue the cards the citizens?,Yes,third,three,DoubleObjectConstruction,implausible
