EquationID,Equation,Result,ItemID,Context,Question,Correct_answer,Target_sentence_position,Number_of_propositions,Condition,Plausibility
x2921,6 + 8 = x2921,14,8406,The architect designed the kennel the dog but the matador humiliated the spokesman when the pharmacist poisoned the fugitive.,Did the architect design the kennel the dog?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2922,7 + 5 = x2922,12,8406,The architect designed the kennel the dog but the matador humiliated the spokesman when the pharmacist poisoned the fugitive.,Did the architect design the kennel the dog?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2923,1 + 4 = x2923,5,8406,The architect designed the kennel the dog but the matador humiliated the spokesman when the pharmacist poisoned the fugitive.,Did the architect design the kennel the dog?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2925,3 + 9 = x2925,12,8407,The technician fixed the computer the friend but the plaintiff healed the veteran because the anesthesiologist strangled the spaniard.,Did the technician fix the computer the friend?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2926,2 + 6 = x2926,8,8407,The technician fixed the computer the friend but the plaintiff healed the veteran because the anesthesiologist strangled the spaniard.,Did the technician fix the computer the friend?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2927,4 + 1 = x2927,5,8407,The technician fixed the computer the friend but the plaintiff healed the veteran because the anesthesiologist strangled the spaniard.,Did the technician fix the computer the friend?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2929,1 + 5 = x2929,6,8408,The girl found the toy the cat but the psychiatrist dismissed the suspect after the analyst undermined the stenographer.,Did the girl find the toy the cat?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2930,7 + 3 = x2930,10,8408,The girl found the toy the cat but the psychiatrist dismissed the suspect after the analyst undermined the stenographer.,Did the girl find the toy the cat?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2931,4 + 7 = x2931,11,8408,The girl found the toy the cat but the psychiatrist dismissed the suspect after the analyst undermined the stenographer.,Did the girl find the toy the cat?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2933,3 + 3 = x2933,6,8409,The gardener grew the vegetables the family when the invalid approved the violinist and the sharecropper appeased the heretic.,Did the gardener grow the vegetables the family?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2934,6 + 9 = x2934,15,8409,The gardener grew the vegetables the family when the invalid approved the violinist and the sharecropper appeased the heretic.,Did the gardener grow the vegetables the family?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2935,9 + 6 = x2935,15,8409,The gardener grew the vegetables the family when the invalid approved the violinist and the sharecropper appeased the heretic.,Did the gardener grow the vegetables the family?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2937,3 + 6 = x2937,9,8410,The tailor made the dress the sister when the hoodlum dismissed the respondent but the geneticist undermined the shopper.,Did the tailor make the dress the sister?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2938,6 + 8 = x2938,14,8410,The tailor made the dress the sister when the hoodlum dismissed the respondent but the geneticist undermined the shopper.,Did the tailor make the dress the sister?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2939,3 + 2 = x2939,5,8410,The tailor made the dress the sister when the hoodlum dismissed the respondent but the geneticist undermined the shopper.,Did the tailor make the dress the sister?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2941,9 + 4 = x2941,13,8411,The customer ordered the meal the waiter when the yodeler escorted the swindler because the columnist consulted the yachtsman.,Did the customer order the meal the waiter?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2942,9 + 4 = x2942,13,8411,The customer ordered the meal the waiter when the yodeler escorted the swindler because the columnist consulted the yachtsman.,Did the customer order the meal the waiter?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2943,8 + 6 = x2943,14,8411,The customer ordered the meal the waiter when the yodeler escorted the swindler because the columnist consulted the yachtsman.,Did the customer order the meal the waiter?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2945,8 + 5 = x2945,13,8412,The artist painted the picture the niece when the psychologist bullied the telemarketer after the chemist antagonized the spy.,Did the artist paint the picture the niece?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2946,5 + 7 = x2946,12,8412,The artist painted the picture the niece when the psychologist bullied the telemarketer after the chemist antagonized the spy.,Did the artist paint the picture the niece?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2947,7 + 8 = x2947,15,8412,The artist painted the picture the niece when the psychologist bullied the telemarketer after the chemist antagonized the spy.,Did the artist paint the picture the niece?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2949,7 + 5 = x2949,12,8413,The florist picked the flower the kid because the geophysicist replaced the feminist and the pastor vexed the poser.,Did the florist pick the flower the kid?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2950,5 + 8 = x2950,13,8413,The florist picked the flower the kid because the geophysicist replaced the feminist and the pastor vexed the poser.,Did the florist pick the flower the kid?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2951,1 + 3 = x2951,4,8413,The florist picked the flower the kid because the geophysicist replaced the feminist and the pastor vexed the poser.,Did the florist pick the flower the kid?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2953,4 + 1 = x2953,5,8414,The chef prepared the meal the guest because the cabbie flustered the prince but the mariner photographed the songwriter.,Did the chef prepare the meal the guest?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2954,5 + 9 = x2954,14,8414,The chef prepared the meal the guest because the cabbie flustered the prince but the mariner photographed the songwriter.,Did the chef prepare the meal the guest?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2955,5 + 3 = x2955,8,8414,The chef prepared the meal the guest because the cabbie flustered the prince but the mariner photographed the songwriter.,Did the chef prepare the meal the guest?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2957,8 + 4 = x2957,12,8415,The landlord rented the movie the cousin because the hoodlum fighted the russian when the chaplain rejected the draftsman.,Did the landlord rent the movie the cousin?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2958,5 + 3 = x2958,8,8415,The landlord rented the movie the cousin because the hoodlum fighted the russian when the chaplain rejected the draftsman.,Did the landlord rent the movie the cousin?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2959,1 + 5 = x2959,6,8415,The landlord rented the movie the cousin because the hoodlum fighted the russian when the chaplain rejected the draftsman.,Did the landlord rent the movie the cousin?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2961,7 + 8 = x2961,15,8416,The organizer reserved the seat the parent because the polygamist awakened the steward after the chief represented the saleslady.,Did the organizer reserve the seat the parent?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2962,4 + 4 = x2962,8,8416,The organizer reserved the seat the parent because the polygamist awakened the steward after the chief represented the saleslady.,Did the organizer reserve the seat the parent?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2963,8 + 3 = x2963,11,8416,The organizer reserved the seat the parent because the polygamist awakened the steward after the chief represented the saleslady.,Did the organizer reserve the seat the parent?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2965,6 + 6 = x2965,12,8417,The baker rolled the dough the child after the dairyman bullied the manservant and the fieldworker consulted the character.,Did the baker roll the dough the child?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2966,9 + 6 = x2966,15,8417,The baker rolled the dough the child after the dairyman bullied the manservant and the fieldworker consulted the character.,Did the baker roll the dough the child?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2967,1 + 1 = x2967,2,8417,The baker rolled the dough the child after the dairyman bullied the manservant and the fieldworker consulted the character.,Did the baker roll the dough the child?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2969,2 + 8 = x2969,10,8418,The conservationist saved the nest the bird after the conservator befuddled the immigrant but the dermatologist undermined the programmer.,Did the conservationist save the nest the bird?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2970,4 + 3 = x2970,7,8418,The conservationist saved the nest the bird after the conservator befuddled the immigrant but the dermatologist undermined the programmer.,Did the conservationist save the nest the bird?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2971,8 + 6 = x2971,14,8418,The conservationist saved the nest the bird after the conservator befuddled the immigrant but the dermatologist undermined the programmer.,Did the conservationist save the nest the bird?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2973,2 + 9 = x2973,11,8419,The owner secured the leash the dog after the brewer mortified the mobster because the veterinarian jinxed the leper.,Did the owner secure the leash the dog?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2974,2 + 2 = x2974,4,8419,The owner secured the leash the dog after the brewer mortified the mobster because the veterinarian jinxed the leper.,Did the owner secure the leash the dog?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2975,7 + 4 = x2975,11,8419,The owner secured the leash the dog after the brewer mortified the mobster because the veterinarian jinxed the leper.,Did the owner secure the leash the dog?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2977,7 + 4 = x2977,11,8420,The educator shaped the lesson the student after the teenager misinformed the ceo when the programmer evaluated the zealot.,Did the educator shape the lesson the student?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2978,3 + 3 = x2978,6,8420,The educator shaped the lesson the student after the teenager misinformed the ceo when the programmer evaluated the zealot.,Did the educator shape the lesson the student?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2979,2 + 6 = x2979,8,8420,The educator shaped the lesson the student after the teenager misinformed the ceo when the programmer evaluated the zealot.,Did the educator shape the lesson the student?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
x2981,5 + 3 = x2981,8,8421,The paleontologist scared the mover and the thief stole the item the criminal but the pawnbroker humiliated the spokesman.,Did the thief steal the item the criminal?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x2982,9 + 9 = x2982,18,8421,The paleontologist scared the mover and the thief stole the item the criminal but the pawnbroker humiliated the spokesman.,Did the thief steal the item the criminal?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x2983,9 + 9 = x2983,18,8421,The paleontologist scared the mover and the thief stole the item the criminal but the pawnbroker humiliated the spokesman.,Did the thief steal the item the criminal?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x2985,9 + 1 = x2985,10,8422,The pawnbroker defeated the commentator and the roommate washed the dish the friend when the ringleader mollified the zoologist.,Did the roommate wash the dish the friend?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x2986,9 + 4 = x2986,13,8422,The pawnbroker defeated the commentator and the roommate washed the dish the friend when the ringleader mollified the zoologist.,Did the roommate wash the dish the friend?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x2987,5 + 8 = x2987,13,8422,The pawnbroker defeated the commentator and the roommate washed the dish the friend when the ringleader mollified the zoologist.,Did the roommate wash the dish the friend?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x2989,9 + 2 = x2989,11,8423,The bodyguard esteemed the conman and the author wrote the story the child because the meatpacker poked the homeless.,Did the author write the story the child?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x2990,1 + 8 = x2990,9,8423,The bodyguard esteemed the conman and the author wrote the story the child because the meatpacker poked the homeless.,Did the author write the story the child?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x2991,2 + 1 = x2991,3,8423,The bodyguard esteemed the conman and the author wrote the story the child because the meatpacker poked the homeless.,Did the author write the story the child?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x2993,8 + 7 = x2993,15,8424,The jockey signaled the plaintiff and the coordinator arranged the accommodations the guest after the exporter mollified the welder.,Did the coordinator arrange the accommodations the guest?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x2994,6 + 7 = x2994,13,8424,The jockey signaled the plaintiff and the coordinator arranged the accommodations the guest after the exporter mollified the welder.,Did the coordinator arrange the accommodations the guest?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x2995,9 + 2 = x2995,11,8424,The jockey signaled the plaintiff and the coordinator arranged the accommodations the guest after the exporter mollified the welder.,Did the coordinator arrange the accommodations the guest?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x2997,7 + 1 = x2997,8,8425,The branch infected the lineman but the manager assembled the presentation the team and the milkman jinxed the candidate.,Did the manager assemble the presentation the team?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x2998,2 + 9 = x2998,11,8425,The branch infected the lineman but the manager assembled the presentation the team and the milkman jinxed the candidate.,Did the manager assemble the presentation the team?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x2999,2 + 2 = x2999,4,8425,The branch infected the lineman but the manager assembled the presentation the team and the milkman jinxed the candidate.,Did the manager assemble the presentation the team?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x3001,1 + 2 = x3001,3,8426,The hunter ridiculed the bullfighter but the chef grilled the burger the family when the communist mollified the ex-wife.,Did the chef grill the burger the family?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x3002,2 + 2 = x3002,4,8426,The hunter ridiculed the bullfighter but the chef grilled the burger the family when the communist mollified the ex-wife.,Did the chef grill the burger the family?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x3003,4 + 4 = x3003,8,8426,The hunter ridiculed the bullfighter but the chef grilled the burger the family when the communist mollified the ex-wife.,Did the chef grill the burger the family?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x3005,8 + 2 = x3005,10,8427,The saleslady inspired the racketeer but the volunteer knit the blanket the dog because the petitioner lauded the entertainer.,Did the volunteer knit the dog the blanket?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x3006,7 + 7 = x3006,14,8427,The saleslady inspired the racketeer but the volunteer knit the blanket the dog because the petitioner lauded the entertainer.,Did the volunteer knit the dog the blanket?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x3007,1 + 8 = x3007,9,8427,The saleslady inspired the racketeer but the volunteer knit the blanket the dog because the petitioner lauded the entertainer.,Did the volunteer knit the dog the blanket?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x3009,1 + 5 = x3009,6,8428,The maverick challenged the thug but the student earned the scholarship the sister after the sniper presented the foreigner.,Did the student earn the scholarship the sister?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x3010,5 + 4 = x3010,9,8428,The maverick challenged the thug but the student earned the scholarship the sister after the sniper presented the foreigner.,Did the student earn the scholarship the sister?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x3011,3 + 4 = x3011,7,8428,The maverick challenged the thug but the student earned the scholarship the sister after the sniper presented the foreigner.,Did the student earn the scholarship the sister?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x3013,2 + 7 = x3013,9,8429,The censor tickled the countess when the hostess served the tea the guest and the bullfighter avoided the concierge.,Did the hostess serve the tea the guest?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x3014,4 + 1 = x3014,5,8429,The censor tickled the countess when the hostess served the tea the guest and the bullfighter avoided the concierge.,Did the hostess serve the tea the guest?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x3015,2 + 3 = x3015,5,8429,The censor tickled the countess when the hostess served the tea the guest and the bullfighter avoided the concierge.,Did the hostess serve the tea the guest?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x3017,4 + 2 = x3017,6,8430,The pharmacist lauded the soprano when the teacher arranged the desks the students but the newscaster dismissed the scout.,Did the teacher arrange the desks the students?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x3018,7 + 9 = x3018,16,8430,The pharmacist lauded the soprano when the teacher arranged the desks the students but the newscaster dismissed the scout.,Did the teacher arrange the desks the students?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x3019,7 + 5 = x3019,12,8430,The pharmacist lauded the soprano when the teacher arranged the desks the students but the newscaster dismissed the scout.,Did the teacher arrange the desks the students?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x3021,6 + 1 = x3021,7,8431,The treasurer rejected the geographer when the carpenter assembled the dollhouse the children because the crusader investigated the maniac.,Did the carpenter assemble the dollhouse the children?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x3022,9 + 8 = x3022,17,8431,The treasurer rejected the geographer when the carpenter assembled the dollhouse the children because the crusader investigated the maniac.,Did the carpenter assemble the dollhouse the children?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x3023,5 + 3 = x3023,8,8431,The treasurer rejected the geographer when the carpenter assembled the dollhouse the children because the crusader investigated the maniac.,Did the carpenter assemble the dollhouse the children?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x3025,4 + 9 = x3025,13,8432,The litigator contradicted the liberal when the baker baked the cookies the friends after the jailor begrudged the deacon.,Did the baker bake the cookies the friends?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x3026,8 + 8 = x3026,16,8432,The litigator contradicted the liberal when the baker baked the cookies the friends after the jailor begrudged the deacon.,Did the baker bake the cookies the friends?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x3027,1 + 2 = x3027,3,8432,The litigator contradicted the liberal when the baker baked the cookies the friends after the jailor begrudged the deacon.,Did the baker bake the cookies the friends?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x3029,5 + 6 = x3029,11,8433,The weatherman appeased the bishop because the clerk booked the room the tourists and the protagonist sighted the mapmaker.,Did the clerk book the room the tourists?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x3030,3 + 9 = x3030,12,8433,The weatherman appeased the bishop because the clerk booked the room the tourists and the protagonist sighted the mapmaker.,Did the clerk book the room the tourists?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x3031,5 + 4 = x3031,9,8433,The weatherman appeased the bishop because the clerk booked the room the tourists and the protagonist sighted the mapmaker.,Did the clerk book the room the tourists?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x3033,2 + 5 = x3033,7,8434,The gnome ignored the envoy because the chef boiled the water the cat but the heretic blamed the geographer.,Did the chef boil the water the cat?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x3034,7 + 6 = x3034,13,8434,The gnome ignored the envoy because the chef boiled the water the cat but the heretic blamed the geographer.,Did the chef boil the water the cat?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x3035,7 + 7 = x3035,14,8434,The gnome ignored the envoy because the chef boiled the water the cat but the heretic blamed the geographer.,Did the chef boil the water the cat?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x3037,5 + 4 = x3037,9,8435,The drug cheated the fanatic because the architect built the treehouse the family when the programmer hounded the deputy.,Did the architect build the treehouse the family?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x3038,1 + 4 = x3038,5,8435,The drug cheated the fanatic because the architect built the treehouse the family when the programmer hounded the deputy.,Did the architect build the treehouse the family?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x3039,1 + 2 = x3039,3,8435,The drug cheated the fanatic because the architect built the treehouse the family when the programmer hounded the deputy.,Did the architect build the treehouse the family?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x3041,9 + 3 = x3041,12,8436,The flutist sickened the bassist because the uncle bought the toy the nephew after the communist lashed the photographer.,Did the uncle buy the toy the nephew?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x3042,6 + 5 = x3042,11,8436,The flutist sickened the bassist because the uncle bought the toy the nephew after the communist lashed the photographer.,Did the uncle buy the toy the nephew?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x3043,2 + 2 = x3043,4,8436,The flutist sickened the bassist because the uncle bought the toy the nephew after the communist lashed the photographer.,Did the uncle buy the toy the nephew?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x3045,7 + 4 = x3045,11,8437,The football delighted the caterer after the artist carved the sculpture the kids and the murderer plagiarized the sophomore.,Did the artist carve the sculpture the kids?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x3046,1 + 9 = x3046,10,8437,The football delighted the caterer after the artist carved the sculpture the kids and the murderer plagiarized the sophomore.,Did the artist carve the sculpture the kids?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x3047,7 + 6 = x3047,13,8437,The football delighted the caterer after the artist carved the sculpture the kids and the murderer plagiarized the sophomore.,Did the artist carve the sculpture the kids?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x3049,8 + 9 = x3049,17,8438,The fool identified the hairdresser after the cashier cashed the check the customer but the reception noted the bidder.,Did the cashier cash the check the customer?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x3050,2 + 5 = x3050,7,8438,The fool identified the hairdresser after the cashier cashed the check the customer but the reception noted the bidder.,Did the cashier cash the check the customer?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x3051,8 + 3 = x3051,11,8438,The fool identified the hairdresser after the cashier cashed the check the customer but the reception noted the bidder.,Did the cashier cash the check the customer?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x3053,1 + 5 = x3053,6,8439,The lecturer naged the know-it-all after the boy caught the ball the dog because the jockey presented the socialist.,Did the boy catch the ball the dog?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x3054,6 + 3 = x3054,9,8439,The lecturer naged the know-it-all after the boy caught the ball the dog because the jockey presented the socialist.,Did the boy catch the ball the dog?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x3055,8 + 3 = x3055,11,8439,The lecturer naged the know-it-all after the boy caught the ball the dog because the jockey presented the socialist.,Did the boy catch the ball the dog?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x3057,8 + 1 = x3057,9,8440,The blonde isolated the usher after the team chartered the bus the travelers when the interpreter encountered the pediatrician.,Did the team charter the bus the travelers?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x3058,9 + 4 = x3058,13,8440,The blonde isolated the usher after the team chartered the bus the travelers when the interpreter encountered the pediatrician.,Did the team charter the bus the travelers?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x3059,6 + 6 = x3059,12,8440,The blonde isolated the usher after the team chartered the bus the travelers when the interpreter encountered the pediatrician.,Did the team charter the bus the travelers?,Yes,second,three,BenefactiveDoubleObjectConstruction,implausible
x3061,3 + 1 = x3061,4,8441,The barkeeper infuriated the commander and the entertainer seduced the despot but the maid cleaned the rooms the siblings.,Did the maid clean the rooms the siblings?,Yes,third,three,BenefactiveDoubleObjectConstruction,implausible
x3062,9 + 8 = x3062,17,8441,The barkeeper infuriated the commander and the entertainer seduced the despot but the maid cleaned the rooms the siblings.,Did the maid clean the rooms the siblings?,Yes,third,three,BenefactiveDoubleObjectConstruction,implausible
x3063,3 + 3 = x3063,6,8441,The barkeeper infuriated the commander and the entertainer seduced the despot but the maid cleaned the rooms the siblings.,Did the maid clean the rooms the siblings?,Yes,third,three,BenefactiveDoubleObjectConstruction,implausible
x3065,7 + 5 = x3065,12,8442,The hero singed the sherpa and the litigator yelled the patrolman when the researcher compiled the report the team.,Did the researcher compile the report the team?,Yes,third,three,BenefactiveDoubleObjectConstruction,implausible
x3066,1 + 9 = x3066,10,8442,The hero singed the sherpa and the litigator yelled the patrolman when the researcher compiled the report the team.,Did the researcher compile the report the team?,Yes,third,three,BenefactiveDoubleObjectConstruction,implausible
x3067,2 + 8 = x3067,10,8442,The hero singed the sherpa and the litigator yelled the patrolman when the researcher compiled the report the team.,Did the researcher compile the report the team?,Yes,third,three,BenefactiveDoubleObjectConstruction,implausible
x3069,9 + 3 = x3069,12,8443,The busdriver fighted the proofreader and the translator accused the venture because the chef cooked the dinner the family.,Did the chef cook the dinner the family?,Yes,third,three,BenefactiveDoubleObjectConstruction,implausible
x3070,8 + 5 = x3070,13,8443,The busdriver fighted the proofreader and the translator accused the venture because the chef cooked the dinner the family.,Did the chef cook the dinner the family?,Yes,third,three,BenefactiveDoubleObjectConstruction,implausible
x3071,7 + 8 = x3071,15,8443,The busdriver fighted the proofreader and the translator accused the venture because the chef cooked the dinner the family.,Did the chef cook the dinner the family?,Yes,third,three,BenefactiveDoubleObjectConstruction,implausible
x3073,2 + 9 = x3073,11,8444,The pacifist reimbursed the venture and the invader mocked the clown after the tailor cut the fabric the friend.,Did the tailor cut the fabric the friend?,Yes,third,three,BenefactiveDoubleObjectConstruction,implausible
x3074,8 + 6 = x3074,14,8444,The pacifist reimbursed the venture and the invader mocked the clown after the tailor cut the fabric the friend.,Did the tailor cut the fabric the friend?,Yes,third,three,BenefactiveDoubleObjectConstruction,implausible
x3075,5 + 5 = x3075,10,8444,The pacifist reimbursed the venture and the invader mocked the clown after the tailor cut the fabric the friend.,Did the tailor cut the fabric the friend?,Yes,third,three,BenefactiveDoubleObjectConstruction,implausible
x3077,3 + 7 = x3077,10,8445,The signatory targeted the delivery but the bookbinder encountered the entomologist and the designer designed the website the brother.,Did the designer design the website the brother?,Yes,third,three,BenefactiveDoubleObjectConstruction,implausible
x3078,4 + 9 = x3078,13,8445,The signatory targeted the delivery but the bookbinder encountered the entomologist and the designer designed the website the brother.,Did the designer design the website the brother?,Yes,third,three,BenefactiveDoubleObjectConstruction,implausible
x3079,3 + 9 = x3079,12,8445,The signatory targeted the delivery but the bookbinder encountered the entomologist and the designer designed the website the brother.,Did the designer design the website the brother?,Yes,third,three,BenefactiveDoubleObjectConstruction,implausible
x3081,8 + 2 = x3081,10,8446,The millionnaire reimbursed the girlfriend but the obstetrician rushed the administrator when the engineers developed the software the company.,Did the engineers develop the software the company?,Yes,third,three,BenefactiveDoubleObjectConstruction,implausible
x3082,2 + 3 = x3082,5,8446,The millionnaire reimbursed the girlfriend but the obstetrician rushed the administrator when the engineers developed the software the company.,Did the engineers develop the software the company?,Yes,third,three,BenefactiveDoubleObjectConstruction,implausible
x3083,4 + 4 = x3083,8,8446,The millionnaire reimbursed the girlfriend but the obstetrician rushed the administrator when the engineers developed the software the company.,Did the engineers develop the software the company?,Yes,third,three,BenefactiveDoubleObjectConstruction,implausible
x3085,5 + 6 = x3085,11,8447,The drummer encountered the grocer but the geneticist identified the cobbler because the employee earned the bonus the colleague.,Did the employee earn the bonus the colleague?,Yes,third,three,BenefactiveDoubleObjectConstruction,implausible
x3086,6 + 1 = x3086,7,8447,The drummer encountered the grocer but the geneticist identified the cobbler because the employee earned the bonus the colleague.,Did the employee earn the bonus the colleague?,Yes,third,three,BenefactiveDoubleObjectConstruction,implausible
x3087,6 + 5 = x3087,11,8447,The drummer encountered the grocer but the geneticist identified the cobbler because the employee earned the bonus the colleague.,Did the employee earn the bonus the colleague?,Yes,third,three,BenefactiveDoubleObjectConstruction,implausible
x3089,7 + 7 = x3089,14,8448,The opponent ruined the stenographer but the panhandler perplexed the coroner after the owner got the toy the cat.,Did the owner get the toy the cat?,Yes,third,three,BenefactiveDoubleObjectConstruction,implausible
x3090,1 + 9 = x3090,10,8448,The opponent ruined the stenographer but the panhandler perplexed the coroner after the owner got the toy the cat.,Did the owner get the toy the cat?,Yes,third,three,BenefactiveDoubleObjectConstruction,implausible
x3091,2 + 9 = x3091,11,8448,The opponent ruined the stenographer but the panhandler perplexed the coroner after the owner got the toy the cat.,Did the owner get the toy the cat?,Yes,third,three,BenefactiveDoubleObjectConstruction,implausible
x3093,7 + 7 = x3093,14,8449,The skier stared the porter when the spaniard tailgated the bodyguard and the master grilled the vegetables the friends.,Did the master grill the vegetables the friends?,Yes,third,three,BenefactiveDoubleObjectConstruction,implausible
x3094,1 + 1 = x3094,2,8449,The skier stared the porter when the spaniard tailgated the bodyguard and the master grilled the vegetables the friends.,Did the master grill the vegetables the friends?,Yes,third,three,BenefactiveDoubleObjectConstruction,implausible
x3095,8 + 1 = x3095,9,8449,The skier stared the porter when the spaniard tailgated the bodyguard and the master grilled the vegetables the friends.,Did the master grill the vegetables the friends?,Yes,third,three,BenefactiveDoubleObjectConstruction,implausible
